timestamp,container,cpu_usec,mem_bytes,mem_limit_bytes,container_id
1780718958.977,mn.client_5,4412660,505520128,-1,d26bf5266bfd
1780718958.977,mn.client_4,4267368,502976512,-1,61f535b6c862
1780718958.977,mn.client_3,4221214,502865920,-1,43547c77e439
1780718958.977,mn.client_2,4241293,505896960,-1,505b9281c6e2
1780718958.977,mn.client_1,4072414,506310656,-1,b810e81e5c8d
1780718958.977,mn.server,8688007,427495424,4294967296,38077d4b6363
1780718959.979,mn.client_8,4896276,505552896,-1,7b76707ce06e
1780718959.979,mn.client_7,5059454,505872384,-1,59abbbfb893d
1780718959.979,mn.client_6,5143751,505856000,-1,ac3404ff860e
1780718959.979,mn.client_5,5414499,505520128,-1,d26bf5266bfd
1780718959.979,mn.client_4,5269307,502972416,-1,61f535b6c862
1780718959.979,mn.client_3,5222810,502861824,-1,43547c77e439
1780718959.979,mn.client_2,5243797,505896960,-1,505b9281c6e2
1780718959.979,mn.client_1,5075209,506310656,-1,b810e81e5c8d
1780718959.979,mn.server,8689431,427171840,4294967296,38077d4b6363
1780718960.977,mn.client_8,5893721,505552896,-1,7b76707ce06e
1780718960.977,mn.client_7,6056320,505872384,-1,59abbbfb893d
1780718960.977,mn.client_6,6141346,505856000,-1,ac3404ff860e
1780718960.977,mn.client_5,6412320,505520128,-1,d26bf5266bfd
1780718960.977,mn.client_4,6267269,502972416,-1,61f535b6c862
1780718960.977,mn.client_3,6220560,502861824,-1,43547c77e439
1780718960.977,mn.client_2,6240788,505634816,-1,505b9281c6e2
1780718960.977,mn.client_1,6071521,506310656,-1,b810e81e5c8d
1780718960.977,mn.server,8690605,427171840,4294967296,38077d4b6363
1780718961.976,mn.client_8,6455169,513798144,-1,7b76707ce06e
1780718961.976,mn.client_7,6554528,513748992,-1,59abbbfb893d
1780718961.976,mn.client_6,6666588,513851392,-1,ac3404ff860e
1780718961.976,mn.client_5,6733927,513482752,-1,d26bf5266bfd
1780718961.976,mn.client_4,6862461,510910464,-1,61f535b6c862
1780718961.976,mn.client_3,6853622,511168512,-1,43547c77e439
1780718961.976,mn.client_2,6793164,513392640,-1,505b9281c6e2
1780718961.976,mn.client_1,6704644,514564096,-1,b810e81e5c8d
1780718961.976,mn.server,9314807,474079232,4294967296,38077d4b6363
1780718962.976,mn.client_8,6461016,513798144,-1,7b76707ce06e
1780718962.976,mn.client_7,6560499,513679360,-1,59abbbfb893d
1780718962.976,mn.client_6,6672384,513716224,-1,ac3404ff860e
1780718962.976,mn.client_5,6741986,513744896,-1,d26bf5266bfd
1780718962.976,mn.client_4,6868317,510652416,-1,61f535b6c862
1780718962.976,mn.client_3,6859860,511053824,-1,43547c77e439
1780718962.976,mn.client_2,6799056,513392640,-1,505b9281c6e2
1780718962.976,mn.client_1,6710979,514293760,-1,b810e81e5c8d
1780718962.976,mn.server,11240120,474017792,4294967296,38077d4b6363
1780718963.976,mn.client_8,6471244,514813952,-1,7b76707ce06e
1780718963.976,mn.client_7,6569926,514715648,-1,59abbbfb893d
1780718963.976,mn.client_6,6697883,515543040,-1,ac3404ff860e
1780718963.976,mn.client_5,6751126,515383296,-1,d26bf5266bfd
1780718963.976,mn.client_4,6876191,512057344,-1,61f535b6c862
1780718963.976,mn.client_3,7034771,515260416,-1,43547c77e439
1780718963.976,mn.client_2,6808758,514912256,-1,505b9281c6e2
1780718963.976,mn.client_1,6730213,515952640,-1,b810e81e5c8d
1780718963.976,mn.server,12816866,585588736,4294967296,38077d4b6363
1780718964.977,mn.client_8,7465004,514957312,-1,7b76707ce06e
1780718964.977,mn.client_7,7549463,515473408,-1,59abbbfb893d
1780718964.977,mn.client_6,7697515,515334144,-1,ac3404ff860e
1780718964.977,mn.client_5,7742148,515383296,-1,d26bf5266bfd
1780718964.977,mn.client_4,7859274,512229376,-1,61f535b6c862
1780718964.977,mn.client_3,8035353,515260416,-1,43547c77e439
1780718964.977,mn.client_2,7788495,515059712,-1,505b9281c6e2
1780718964.977,mn.client_1,7731157,515735552,-1,b810e81e5c8d
1780718964.977,mn.server,12822043,582504448,4294967296,38077d4b6363
1780718965.977,mn.client_8,8464956,514957312,-1,7b76707ce06e
1780718965.977,mn.client_7,8549324,515473408,-1,59abbbfb893d
1780718965.977,mn.client_6,8697204,515334144,-1,ac3404ff860e
1780718965.977,mn.client_5,8741095,515211264,-1,d26bf5266bfd
1780718965.977,mn.client_4,8857695,512229376,-1,61f535b6c862
1780718965.977,mn.client_3,9034152,515006464,-1,43547c77e439
1780718965.977,mn.client_2,8787460,515059712,-1,505b9281c6e2
1780718965.977,mn.client_1,8731141,515735552,-1,b810e81e5c8d
1780718965.977,mn.server,12823615,582504448,4294967296,38077d4b6363
1780718966.977,mn.client_8,9464385,514957312,-1,7b76707ce06e
1780718966.977,mn.client_7,9545343,515473408,-1,59abbbfb893d
1780718966.977,mn.client_6,9697173,515334144,-1,ac3404ff860e
1780718966.977,mn.client_5,9740833,515100672,-1,d26bf5266bfd
1780718966.977,mn.client_4,9857674,512229376,-1,61f535b6c862
1780718966.977,mn.client_3,10034916,515006464,-1,43547c77e439
1780718966.977,mn.client_2,9787978,515059712,-1,505b9281c6e2
1780718966.977,mn.client_1,9730147,515555328,-1,b810e81e5c8d
1780718966.977,mn.server,12824747,582250496,4294967296,38077d4b6363
1780718967.976,mn.client_8,10105885,522452992,-1,7b76707ce06e
1780718967.976,mn.client_7,10217551,522686464,-1,59abbbfb893d
1780718967.976,mn.client_6,10325272,522506240,-1,ac3404ff860e
1780718967.976,mn.client_5,10401945,522424320,-1,d26bf5266bfd
1780718967.976,mn.client_4,10513653,519450624,-1,61f535b6c862
1780718967.976,mn.client_3,10464066,522108928,-1,43547c77e439
1780718967.976,mn.client_2,10443521,522600448,-1,505b9281c6e2
1780718967.976,mn.client_1,10331728,522866688,-1,b810e81e5c8d
1780718967.976,mn.server,13238479,602165248,4294967296,38077d4b6363
1780718968.976,mn.client_8,10112903,522452992,-1,7b76707ce06e
1780718968.976,mn.client_7,10224608,522838016,-1,59abbbfb893d
1780718968.976,mn.client_6,10331160,522260480,-1,ac3404ff860e
1780718968.976,mn.client_5,10408905,522088448,-1,d26bf5266bfd
1780718968.976,mn.client_4,10519186,519258112,-1,61f535b6c862
1780718968.976,mn.client_3,10470160,522108928,-1,43547c77e439
1780718968.976,mn.client_2,10449115,522235904,-1,505b9281c6e2
1780718968.976,mn.client_1,10337327,522866688,-1,b810e81e5c8d
1780718968.976,mn.server,15159435,601923584,4294967296,38077d4b6363
1780718969.976,mn.client_8,10119537,522452992,-1,7b76707ce06e
1780718969.976,mn.client_7,10230088,522838016,-1,59abbbfb893d
1780718969.976,mn.client_6,10337360,522260480,-1,ac3404ff860e
1780718969.976,mn.client_5,10414833,522084352,-1,d26bf5266bfd
1780718969.976,mn.client_4,10523166,519258112,-1,61f535b6c862
1780718969.976,mn.client_3,10474035,522108928,-1,43547c77e439
1780718969.976,mn.client_2,10453473,522235904,-1,505b9281c6e2
1780718969.976,mn.client_1,10341485,522866688,-1,b810e81e5c8d
1780718969.976,mn.server,17076534,601923584,4294967296,38077d4b6363
1780718970.977,mn.client_8,10723184,523083776,-1,7b76707ce06e
1780718970.977,mn.client_7,10834780,523587584,-1,59abbbfb893d
1780718970.977,mn.client_6,10945334,522797056,-1,ac3404ff860e
1780718970.977,mn.client_5,11217456,523104256,-1,d26bf5266bfd
1780718970.977,mn.client_4,11134933,520056832,-1,61f535b6c862
1780718970.977,mn.client_3,11078370,522641408,-1,43547c77e439
1780718970.977,mn.client_2,11063228,522989568,-1,505b9281c6e2
1780718970.977,mn.client_1,10978848,523038720,-1,b810e81e5c8d
1780718970.977,mn.server,17443314,670547968,4294967296,38077d4b6363
1780718971.977,mn.client_8,11722731,523083776,-1,7b76707ce06e
1780718971.977,mn.client_7,11834576,523542528,-1,59abbbfb893d
1780718971.977,mn.client_6,11945314,522797056,-1,ac3404ff860e
1780718971.977,mn.client_5,12217370,523104256,-1,d26bf5266bfd
1780718971.977,mn.client_4,12134889,520056832,-1,61f535b6c862
1780718971.977,mn.client_3,12078080,522641408,-1,43547c77e439
1780718971.977,mn.client_2,12063142,522780672,-1,505b9281c6e2
1780718971.977,mn.client_1,11978124,523038720,-1,b810e81e5c8d
1780718971.977,mn.server,17445251,670547968,4294967296,38077d4b6363
1780718972.976,mn.client_8,12721573,522866688,-1,7b76707ce06e
1780718972.976,mn.client_7,12832527,523542528,-1,59abbbfb893d
1780718972.976,mn.client_6,12943289,522797056,-1,ac3404ff860e
1780718972.976,mn.client_5,13215343,523104256,-1,d26bf5266bfd
1780718972.976,mn.client_4,13131971,520056832,-1,61f535b6c862
1780718972.976,mn.client_3,13076646,522641408,-1,43547c77e439
1780718972.976,mn.client_2,13061914,522780672,-1,505b9281c6e2
1780718972.976,mn.client_1,12976538,523038720,-1,b810e81e5c8d
1780718972.976,mn.server,17446448,670547968,4294967296,38077d4b6363
1780718973.977,mn.client_8,13721883,522866688,-1,7b76707ce06e
1780718973.977,mn.client_7,13833177,523542528,-1,59abbbfb893d
1780718973.977,mn.client_6,13943986,522797056,-1,ac3404ff860e
1780718973.977,mn.client_5,14056911,523919360,-1,d26bf5266bfd
1780718973.977,mn.client_4,14132954,520056832,-1,61f535b6c862
1780718973.977,mn.client_3,14077550,522641408,-1,43547c77e439
1780718973.977,mn.client_2,14062660,522780672,-1,505b9281c6e2
1780718973.977,mn.client_1,13977326,523038720,-1,b810e81e5c8d
1780718973.977,mn.server,17455831,671313920,4294967296,38077d4b6363
1780718974.976,mn.client_8,13884373,523538432,-1,7b76707ce06e
1780718974.976,mn.client_7,13994460,523919360,-1,59abbbfb893d
1780718974.976,mn.client_6,14063180,523628544,-1,ac3404ff860e
1780718974.976,mn.client_5,14063363,523816960,-1,d26bf5266bfd
1780718974.976,mn.client_4,14330300,520712192,-1,61f535b6c862
1780718974.976,mn.client_3,14224382,523112448,-1,43547c77e439
1780718974.976,mn.client_2,14242804,523980800,-1,505b9281c6e2
1780718974.976,mn.client_1,14144069,524054528,-1,b810e81e5c8d
1780718974.976,mn.server,18800631,681603072,4294967296,38077d4b6363
1780718975.977,mn.client_8,13890782,523354112,-1,7b76707ce06e
1780718975.977,mn.client_7,14000986,523919360,-1,59abbbfb893d
1780718975.977,mn.client_6,14070375,523628544,-1,ac3404ff860e
1780718975.977,mn.client_5,14070578,523816960,-1,d26bf5266bfd
1780718975.977,mn.client_4,14336726,520712192,-1,61f535b6c862
1780718975.977,mn.client_3,14231276,523112448,-1,43547c77e439
1780718975.977,mn.client_2,14250183,523980800,-1,505b9281c6e2
1780718975.977,mn.client_1,14150752,523988992,-1,b810e81e5c8d
1780718975.977,mn.server,20716455,681603072,4294967296,38077d4b6363
1780718976.977,mn.client_8,14076217,524390400,-1,7b76707ce06e
1780718976.977,mn.client_7,14304077,524558336,-1,59abbbfb893d
1780718976.977,mn.client_6,14251213,524206080,-1,ac3404ff860e
1780718976.977,mn.client_5,14248119,524455936,-1,d26bf5266bfd
1780718976.977,mn.client_4,14549957,520998912,-1,61f535b6c862
1780718976.977,mn.client_3,14417259,523952128,-1,43547c77e439
1780718976.977,mn.client_2,14455728,524619776,-1,505b9281c6e2
1780718976.977,mn.client_1,14329383,524361728,-1,b810e81e5c8d
1780718976.977,mn.server,21905775,703963136,4294967296,38077d4b6363
1780718977.977,mn.client_8,15075243,524390400,-1,7b76707ce06e
1780718977.977,mn.client_7,15304957,524558336,-1,59abbbfb893d
1780718977.977,mn.client_6,15251888,524206080,-1,ac3404ff860e
1780718977.977,mn.client_5,15249066,524455936,-1,d26bf5266bfd
1780718977.977,mn.client_4,15550549,520998912,-1,61f535b6c862
1780718977.977,mn.client_3,15417833,523952128,-1,43547c77e439
1780718977.977,mn.client_2,15456525,524619776,-1,505b9281c6e2
1780718977.977,mn.client_1,15330205,524361728,-1,b810e81e5c8d
1780718977.977,mn.server,21908333,703815680,4294967296,38077d4b6363
1780718978.977,mn.client_8,16073898,524390400,-1,7b76707ce06e
1780718978.977,mn.client_7,16303816,524558336,-1,59abbbfb893d
1780718978.977,mn.client_6,16250596,524206080,-1,ac3404ff860e
1780718978.977,mn.client_5,16248029,524353536,-1,d26bf5266bfd
1780718978.977,mn.client_4,16549388,520998912,-1,61f535b6c862
1780718978.977,mn.client_3,16416737,523952128,-1,43547c77e439
1780718978.977,mn.client_2,16456409,524619776,-1,505b9281c6e2
1780718978.977,mn.client_1,16330141,524361728,-1,b810e81e5c8d
1780718978.977,mn.server,21909826,703815680,4294967296,38077d4b6363
1780718979.978,mn.client_8,17074629,524390400,-1,7b76707ce06e
1780718979.978,mn.client_7,17304500,524558336,-1,59abbbfb893d
1780718979.978,mn.client_6,17251572,524206080,-1,ac3404ff860e
1780718979.978,mn.client_5,17248914,524353536,-1,d26bf5266bfd
1780718979.978,mn.client_4,17550161,520998912,-1,61f535b6c862
1780718979.978,mn.client_3,17417665,523952128,-1,43547c77e439
1780718979.978,mn.client_2,17456301,524619776,-1,505b9281c6e2
1780718979.978,mn.client_1,17329492,524361728,-1,b810e81e5c8d
1780718979.978,mn.server,21911110,703815680,4294967296,38077d4b6363
1780718980.977,mn.client_8,17746137,528248832,-1,7b76707ce06e
1780718980.977,mn.client_7,17816262,528138240,-1,59abbbfb893d
1780718980.977,mn.client_6,17921927,527671296,-1,ac3404ff860e
1780718980.977,mn.client_5,17920209,527810560,-1,d26bf5266bfd
1780718980.977,mn.client_4,18206872,524828672,-1,61f535b6c862
1780718980.977,mn.client_3,18106759,527278080,-1,43547c77e439
1780718980.977,mn.client_2,18115615,528322560,-1,505b9281c6e2
1780718980.977,mn.client_1,18019433,528216064,-1,b810e81e5c8d
1780718980.977,mn.server,22217425,710647808,4294967296,38077d4b6363
1780718981.977,mn.client_8,17753122,528044032,-1,7b76707ce06e
1780718981.977,mn.client_7,17822231,527892480,-1,59abbbfb893d
1780718981.977,mn.client_6,17928138,527654912,-1,ac3404ff860e
1780718981.977,mn.client_5,17926126,527810560,-1,d26bf5266bfd
1780718981.977,mn.client_4,18212760,524828672,-1,61f535b6c862
1780718981.977,mn.client_3,18112781,527204352,-1,43547c77e439
1780718981.977,mn.client_2,18122225,527863808,-1,505b9281c6e2
1780718981.977,mn.client_1,18026161,528478208,-1,b810e81e5c8d
1780718981.977,mn.server,24135291,710451200,4294967296,38077d4b6363
1780718982.976,mn.client_8,17759603,527794176,-1,7b76707ce06e
1780718982.976,mn.client_7,17828604,527892480,-1,59abbbfb893d
1780718982.976,mn.client_6,17935022,527654912,-1,ac3404ff860e
1780718982.976,mn.client_5,17934358,527683584,-1,d26bf5266bfd
1780718982.976,mn.client_4,18219148,524423168,-1,61f535b6c862
1780718982.976,mn.client_3,18119190,527196160,-1,43547c77e439
1780718982.976,mn.client_2,18128757,527863808,-1,505b9281c6e2
1780718982.976,mn.client_1,18032818,528408576,-1,b810e81e5c8d
1780718982.976,mn.server,26060927,726097920,4294967296,38077d4b6363
1780718983.977,mn.client_8,18544421,528162816,-1,7b76707ce06e
1780718983.977,mn.client_7,18607621,528437248,-1,59abbbfb893d
1780718983.977,mn.client_6,18718901,527900672,-1,ac3404ff860e
1780718983.977,mn.client_5,18910564,528207872,-1,d26bf5266bfd
1780718983.977,mn.client_4,18999480,525053952,-1,61f535b6c862
1780718983.977,mn.client_3,18897814,527921152,-1,43547c77e439
1780718983.977,mn.client_2,18907056,527839232,-1,505b9281c6e2
1780718983.977,mn.client_1,18828197,528531456,-1,b810e81e5c8d
1780718983.977,mn.server,26091097,730271744,4294967296,38077d4b6363
1780718984.976,mn.client_8,19543214,528105472,-1,7b76707ce06e
1780718984.976,mn.client_7,19606595,528437248,-1,59abbbfb893d
1780718984.976,mn.client_6,19717121,527900672,-1,ac3404ff860e
1780718984.976,mn.client_5,19909527,528207872,-1,d26bf5266bfd
1780718984.976,mn.client_4,19997235,525053952,-1,61f535b6c862
1780718984.976,mn.client_3,19896667,527921152,-1,43547c77e439
1780718984.976,mn.client_2,19905926,527839232,-1,505b9281c6e2
1780718984.976,mn.client_1,19827053,528531456,-1,b810e81e5c8d
1780718984.976,mn.server,26092814,730046464,4294967296,38077d4b6363
1780718985.977,mn.client_8,20544697,528105472,-1,7b76707ce06e
1780718985.977,mn.client_7,20608440,528437248,-1,59abbbfb893d
1780718985.977,mn.client_6,20718984,527900672,-1,ac3404ff860e
1780718985.977,mn.client_5,20911454,528207872,-1,d26bf5266bfd
1780718985.977,mn.client_4,20999209,525053952,-1,61f535b6c862
1780718985.977,mn.client_3,20897616,527921152,-1,43547c77e439
1780718985.977,mn.client_2,20906895,527839232,-1,505b9281c6e2
1780718985.977,mn.client_1,20827848,528531456,-1,b810e81e5c8d
1780718985.977,mn.server,26093680,730046464,4294967296,38077d4b6363
1780718986.977,mn.client_8,21542887,528105472,-1,7b76707ce06e
1780718986.977,mn.client_7,21607173,528437248,-1,59abbbfb893d
1780718986.977,mn.client_6,21718653,527900672,-1,ac3404ff860e
1780718986.977,mn.client_5,21773705,528588800,-1,d26bf5266bfd
1780718986.977,mn.client_4,21998951,525053952,-1,61f535b6c862
1780718986.977,mn.client_3,21897148,527921152,-1,43547c77e439
1780718986.977,mn.client_2,21906769,527773696,-1,505b9281c6e2
1780718986.977,mn.client_1,21827281,528531456,-1,b810e81e5c8d
1780718986.977,mn.server,26103166,733364224,4294967296,38077d4b6363
1780718987.977,mn.client_8,21704585,528293888,-1,7b76707ce06e
1780718987.977,mn.client_7,21769742,528957440,-1,59abbbfb893d
1780718987.977,mn.client_6,21849724,528236544,-1,ac3404ff860e
1780718987.977,mn.client_5,21780850,528453632,-1,d26bf5266bfd
1780718987.977,mn.client_4,22110852,525414400,-1,61f535b6c862
1780718987.977,mn.client_3,21992089,527908864,-1,43547c77e439
1780718987.977,mn.client_2,22017347,527691776,-1,505b9281c6e2
1780718987.977,mn.client_1,21923624,528822272,-1,b810e81e5c8d
1780718987.977,mn.server,27494519,750776320,4294967296,38077d4b6363
1780718988.977,mn.client_8,21710790,528293888,-1,7b76707ce06e
1780718988.977,mn.client_7,21777181,528957440,-1,59abbbfb893d
1780718988.977,mn.client_6,21856457,528105472,-1,ac3404ff860e
1780718988.977,mn.client_5,21787236,528453632,-1,d26bf5266bfd
1780718988.977,mn.client_4,22117548,525414400,-1,61f535b6c862
1780718988.977,mn.client_3,21999055,527908864,-1,43547c77e439
1780718988.977,mn.client_2,22024076,527691776,-1,505b9281c6e2
1780718988.977,mn.client_1,21930166,528617472,-1,b810e81e5c8d
1780718988.977,mn.server,29415697,750776320,4294967296,38077d4b6363
1780718989.978,mn.client_8,22178126,528191488,-1,7b76707ce06e
1780718989.978,mn.client_7,22145182,529285120,-1,59abbbfb893d
1780718989.978,mn.client_6,22221815,528416768,-1,ac3404ff860e
1780718989.978,mn.client_5,22274955,528801792,-1,d26bf5266bfd
1780718989.978,mn.client_4,22480225,525717504,-1,61f535b6c862
1780718989.978,mn.client_3,22363142,528777216,-1,43547c77e439
1780718989.978,mn.client_2,22399819,528007168,-1,505b9281c6e2
1780718989.978,mn.client_1,22300643,528572416,-1,b810e81e5c8d
1780718989.978,mn.server,30252189,765628416,4294967296,38077d4b6363
1780718990.977,mn.client_8,23176982,528191488,-1,7b76707ce06e
1780718990.977,mn.client_7,23145152,529285120,-1,59abbbfb893d
1780718990.977,mn.client_6,23221804,528416768,-1,ac3404ff860e
1780718990.977,mn.client_5,23274060,528736256,-1,d26bf5266bfd
1780718990.977,mn.client_4,23479085,525717504,-1,61f535b6c862
1780718990.977,mn.client_3,23361793,528777216,-1,43547c77e439
1780718990.977,mn.client_2,23398786,528007168,-1,505b9281c6e2
1780718990.977,mn.client_1,23299108,528572416,-1,b810e81e5c8d
1780718990.977,mn.server,30254435,765628416,4294967296,38077d4b6363
1780718991.977,mn.client_8,24175378,528191488,-1,7b76707ce06e
1780718991.977,mn.client_7,24144019,529080320,-1,59abbbfb893d
1780718991.977,mn.client_6,24220183,528416768,-1,ac3404ff860e
1780718991.977,mn.client_5,24272899,528736256,-1,d26bf5266bfd
1780718991.977,mn.client_4,24478516,525717504,-1,61f535b6c862
1780718991.977,mn.client_3,24361719,528777216,-1,43547c77e439
1780718991.977,mn.client_2,24398713,528007168,-1,505b9281c6e2
1780718991.977,mn.client_1,24298540,528572416,-1,b810e81e5c8d
1780718991.977,mn.server,30255618,765485056,4294967296,38077d4b6363
1780718992.976,mn.client_8,25174237,528191488,-1,7b76707ce06e
1780718992.976,mn.client_7,25144013,529080320,-1,59abbbfb893d
1780718992.976,mn.client_6,25220021,528416768,-1,ac3404ff860e
1780718992.976,mn.client_5,25272889,528736256,-1,d26bf5266bfd
1780718992.976,mn.client_4,25477044,525717504,-1,61f535b6c862
1780718992.976,mn.client_3,25360993,528777216,-1,43547c77e439
1780718992.976,mn.client_2,25397467,528007168,-1,505b9281c6e2
1780718992.976,mn.client_1,25297516,528572416,-1,b810e81e5c8d
1780718992.976,mn.server,30256581,765300736,4294967296,38077d4b6363
1780718993.976,mn.client_8,25540122,528351232,-1,7b76707ce06e
1780718993.976,mn.client_7,25624744,529043456,-1,59abbbfb893d
1780718993.976,mn.client_6,25736404,528801792,-1,ac3404ff860e
1780718993.976,mn.client_5,25609388,528703488,-1,d26bf5266bfd
1780718993.976,mn.client_4,25990494,526094336,-1,61f535b6c862
1780718993.976,mn.client_3,25874743,528838656,-1,43547c77e439
1780718993.976,mn.client_2,25895990,528072704,-1,505b9281c6e2
1780718993.976,mn.client_1,25795566,528969728,-1,b810e81e5c8d
1780718993.976,mn.server,30964453,776957952,4294967296,38077d4b6363
1780718994.976,mn.client_8,25546887,528351232,-1,7b76707ce06e
1780718994.976,mn.client_7,25631935,529043456,-1,59abbbfb893d
1780718994.976,mn.client_6,25742573,528596992,-1,ac3404ff860e
1780718994.976,mn.client_5,25616029,528498688,-1,d26bf5266bfd
1780718994.976,mn.client_4,25997097,525918208,-1,61f535b6c862
1780718994.976,mn.client_3,25881506,528838656,-1,43547c77e439
1780718994.976,mn.client_2,25902537,528072704,-1,505b9281c6e2
1780718994.976,mn.client_1,25802279,529096704,-1,b810e81e5c8d
1780718994.976,mn.server,32880558,777220096,4294967296,38077d4b6363
1780718995.976,mn.client_8,25556723,528330752,-1,7b76707ce06e
1780718995.976,mn.client_7,25737617,528941056,-1,59abbbfb893d
1780718995.976,mn.client_6,25752472,528990208,-1,ac3404ff860e
1780718995.976,mn.client_5,25638403,528642048,-1,d26bf5266bfd
1780718995.976,mn.client_4,26006297,525955072,-1,61f535b6c862
1780718995.976,mn.client_3,25891158,528986112,-1,43547c77e439
1780718995.976,mn.client_2,25912369,528846848,-1,505b9281c6e2
1780718995.976,mn.client_1,25836559,529084416,-1,b810e81e5c8d
1780718995.976,mn.server,34437207,791105536,4294967296,38077d4b6363
1780718996.977,mn.client_8,26555858,528379904,-1,7b76707ce06e
1780718996.977,mn.client_7,26738517,528941056,-1,59abbbfb893d
1780718996.977,mn.client_6,26736486,528908288,-1,ac3404ff860e
1780718996.977,mn.client_5,26638390,528642048,-1,d26bf5266bfd
1780718996.977,mn.client_4,26988815,528916480,-1,61f535b6c862
1780718996.977,mn.client_3,26872500,529215488,-1,43547c77e439
1780718996.977,mn.client_2,26894229,529068032,-1,505b9281c6e2
1780718996.977,mn.client_1,26836471,528826368,-1,b810e81e5c8d
1780718996.977,mn.server,34440958,788848640,4294967296,38077d4b6363
1780718997.977,mn.client_8,27555749,528379904,-1,7b76707ce06e
1780718997.977,mn.client_7,27738270,528941056,-1,59abbbfb893d
1780718997.977,mn.client_6,27736446,528797696,-1,ac3404ff860e
1780718997.977,mn.client_5,27638347,528642048,-1,d26bf5266bfd
1780718997.977,mn.client_4,27988975,528916480,-1,61f535b6c862
1780718997.977,mn.client_3,27872128,529215488,-1,43547c77e439
1780718997.977,mn.client_2,27895183,529068032,-1,505b9281c6e2
