timestamp,container,cpu_usec,mem_bytes,mem_limit_bytes,container_id
1780693513.832,mn.client_3,6341164,511184896,-1,f1220ae8540c
1780693513.832,mn.client_2,6671424,514076672,-1,98baae6402ea
1780693513.832,mn.client_1,6165214,513904640,-1,136fdf61479f
1780693513.832,mn.server,9398853,477323264,4294967296,c1f84bdd4d46
1780693514.832,mn.client_8,5008785,513830912,-1,e30422ba9103
1780693514.832,mn.client_7,6394669,514170880,-1,a0658f08c1d2
1780693514.832,mn.client_6,6626079,515092480,-1,bcb23dd45bc7
1780693514.832,mn.client_5,6665069,514273280,-1,b057e2f1166b
1780693514.832,mn.client_4,6281204,513581056,-1,bef8c3df36ae
1780693514.832,mn.client_3,6347390,510963712,-1,f1220ae8540c
1780693514.832,mn.client_2,6677017,514076672,-1,98baae6402ea
1780693514.832,mn.client_1,6171304,513785856,-1,136fdf61479f
1780693514.832,mn.server,11319793,477388800,4294967296,c1f84bdd4d46
1780693515.833,mn.client_8,5037076,514887680,-1,e30422ba9103
1780693515.833,mn.client_7,6576608,515280896,-1,a0658f08c1d2
1780693515.833,mn.client_6,6658791,515248128,-1,bcb23dd45bc7
1780693515.833,mn.client_5,6701755,515325952,-1,b057e2f1166b
1780693515.833,mn.client_4,6329297,515477504,-1,bef8c3df36ae
1780693515.833,mn.client_3,6435997,515739648,-1,f1220ae8540c
1780693515.833,mn.client_2,6733377,515399680,-1,98baae6402ea
1780693515.833,mn.client_1,6199791,515883008,-1,136fdf61479f
1780693515.833,mn.server,12817874,582135808,4294967296,c1f84bdd4d46
1780693516.833,mn.client_8,6042780,514818048,-1,e30422ba9103
1780693516.833,mn.client_7,7583771,515411968,-1,a0658f08c1d2
1780693516.833,mn.client_6,7666732,514998272,-1,bcb23dd45bc7
1780693516.833,mn.client_5,7709037,515330048,-1,b057e2f1166b
1780693516.833,mn.client_4,7337859,515477504,-1,bef8c3df36ae
1780693516.833,mn.client_3,7441040,515420160,-1,f1220ae8540c
1780693516.833,mn.client_2,7740821,515399680,-1,98baae6402ea
1780693516.833,mn.client_1,7209134,515457024,-1,136fdf61479f
1780693516.833,mn.server,12822111,582565888,4294967296,c1f84bdd4d46
1780693517.833,mn.client_8,7048418,514818048,-1,e30422ba9103
1780693517.833,mn.client_7,8589249,515411968,-1,a0658f08c1d2
1780693517.833,mn.client_6,8672752,514867200,-1,bcb23dd45bc7
1780693517.833,mn.client_5,8714290,515231744,-1,b057e2f1166b
1780693517.833,mn.client_4,8342993,515227648,-1,bef8c3df36ae
1780693517.833,mn.client_3,8448349,515162112,-1,f1220ae8540c
1780693517.833,mn.client_2,8747069,515387392,-1,98baae6402ea
1780693517.833,mn.client_1,8214269,515457024,-1,136fdf61479f
1780693517.833,mn.server,12823341,582242304,4294967296,c1f84bdd4d46
1780693518.833,mn.client_8,7813533,522280960,-1,e30422ba9103
1780693518.833,mn.client_7,9595568,515411968,-1,a0658f08c1d2
1780693518.833,mn.client_6,9679247,514719744,-1,bcb23dd45bc7
1780693518.833,mn.client_5,9719414,515231744,-1,b057e2f1166b
1780693518.833,mn.client_4,9351320,514859008,-1,bef8c3df36ae
1780693518.833,mn.client_3,9455360,514908160,-1,f1220ae8540c
1780693518.833,mn.client_2,9753439,515387392,-1,98baae6402ea
1780693518.833,mn.client_1,9115206,523186176,-1,136fdf61479f
1780693518.833,mn.server,12848442,590102528,4294967296,c1f84bdd4d46
1780693519.832,mn.client_8,7819514,521715712,-1,e30422ba9103
1780693519.832,mn.client_7,10146866,523169792,-1,a0658f08c1d2
1780693519.832,mn.client_6,10269855,522543104,-1,bcb23dd45bc7
1780693519.832,mn.client_5,9970560,521891840,-1,b057e2f1166b
1780693519.832,mn.client_4,9804836,522285056,-1,bef8c3df36ae
1780693519.832,mn.client_3,10100621,523153408,-1,f1220ae8540c
1780693519.832,mn.client_2,9863531,522797056,-1,98baae6402ea
1780693519.832,mn.client_1,9121709,522579968,-1,136fdf61479f
1780693519.832,mn.server,13508898,595546112,4294967296,c1f84bdd4d46
1780693520.832,mn.client_8,7825305,521715712,-1,e30422ba9103
1780693520.832,mn.client_7,10152404,522960896,-1,a0658f08c1d2
1780693520.832,mn.client_6,10275170,522539008,-1,bcb23dd45bc7
1780693520.832,mn.client_5,9975763,521891840,-1,b057e2f1166b
1780693520.832,mn.client_4,9810727,522076160,-1,bef8c3df36ae
1780693520.832,mn.client_3,10106331,523153408,-1,f1220ae8540c
1780693520.832,mn.client_2,9869113,522715136,-1,98baae6402ea
1780693520.832,mn.client_1,9127870,522575872,-1,136fdf61479f
1780693520.832,mn.server,15422846,595603456,4294967296,c1f84bdd4d46
1780693521.832,mn.client_8,7832182,522899456,-1,e30422ba9103
1780693521.832,mn.client_7,10159148,522825728,-1,a0658f08c1d2
1780693521.832,mn.client_6,10282239,522797056,-1,bcb23dd45bc7
1780693521.832,mn.client_5,9984263,522919936,-1,b057e2f1166b
1780693521.832,mn.client_4,9820203,523554816,-1,bef8c3df36ae
1780693521.832,mn.client_3,10114888,523366400,-1,f1220ae8540c
1780693521.832,mn.client_2,9878207,523415552,-1,98baae6402ea
1780693521.832,mn.client_1,9135681,522842112,-1,136fdf61479f
1780693521.832,mn.server,17145720,676999168,4294967296,c1f84bdd4d46
1780693522.834,mn.client_8,8733578,523075584,-1,e30422ba9103
1780693522.834,mn.client_7,11066684,523685888,-1,a0658f08c1d2
1780693522.834,mn.client_6,11185467,523313152,-1,bcb23dd45bc7
1780693522.834,mn.client_5,10910546,523177984,-1,b057e2f1166b
1780693522.834,mn.client_4,10812735,523272192,-1,bef8c3df36ae
1780693522.834,mn.client_3,11032102,523304960,-1,f1220ae8540c
1780693522.834,mn.client_2,10850289,523538432,-1,98baae6402ea
1780693522.834,mn.client_1,10040747,523739136,-1,136fdf61479f
1780693522.834,mn.server,17150282,665407488,4294967296,c1f84bdd4d46
1780693523.832,mn.client_8,9739183,522948608,-1,e30422ba9103
1780693523.832,mn.client_7,12073394,523685888,-1,a0658f08c1d2
1780693523.832,mn.client_6,12190215,523313152,-1,bcb23dd45bc7
1780693523.832,mn.client_5,11915527,523177984,-1,b057e2f1166b
1780693523.832,mn.client_4,11817958,523268096,-1,bef8c3df36ae
1780693523.832,mn.client_3,12037489,523304960,-1,f1220ae8540c
1780693523.832,mn.client_2,11855297,523538432,-1,98baae6402ea
1780693523.832,mn.client_1,11046712,523472896,-1,136fdf61479f
1780693523.832,mn.server,17151667,665341952,4294967296,c1f84bdd4d46
1780693524.833,mn.client_8,10747576,522948608,-1,e30422ba9103
1780693524.833,mn.client_7,13080928,523685888,-1,a0658f08c1d2
1780693524.833,mn.client_6,13198614,523309056,-1,bcb23dd45bc7
1780693524.833,mn.client_5,12923337,523177984,-1,b057e2f1166b
1780693524.833,mn.client_4,12825723,523268096,-1,bef8c3df36ae
1780693524.833,mn.client_3,13046143,523304960,-1,f1220ae8540c
1780693524.833,mn.client_2,12863154,523399168,-1,98baae6402ea
1780693524.833,mn.client_1,11547968,524374016,-1,136fdf61479f
1780693524.833,mn.server,17165356,665812992,4294967296,c1f84bdd4d46
1780693525.832,mn.client_8,11641303,523747328,-1,e30422ba9103
1780693525.832,mn.client_7,14010637,524337152,-1,a0658f08c1d2
1780693525.832,mn.client_6,13704120,524177408,-1,bcb23dd45bc7
1780693525.832,mn.client_5,13535815,524210176,-1,b057e2f1166b
1780693525.832,mn.client_4,13257411,523583488,-1,bef8c3df36ae
1780693525.832,mn.client_3,13149442,523956224,-1,f1220ae8540c
1780693525.832,mn.client_2,13574561,523857920,-1,98baae6402ea
1780693525.832,mn.client_1,11554801,524115968,-1,136fdf61479f
1780693525.832,mn.server,17285838,674435072,4294967296,c1f84bdd4d46
1780693526.832,mn.client_8,11647275,523747328,-1,e30422ba9103
1780693526.832,mn.client_7,14016142,524599296,-1,a0658f08c1d2
1780693526.832,mn.client_6,13709877,524177408,-1,bcb23dd45bc7
1780693526.832,mn.client_5,13541631,524210176,-1,b057e2f1166b
1780693526.832,mn.client_4,13263468,523583488,-1,bef8c3df36ae
1780693526.832,mn.client_3,13155469,523956224,-1,f1220ae8540c
1780693526.832,mn.client_2,13580376,523857920,-1,98baae6402ea
1780693526.832,mn.client_1,11560937,524115968,-1,136fdf61479f
1780693526.832,mn.server,19206402,650166272,4294967296,c1f84bdd4d46
1780693527.832,mn.client_8,11653232,523395072,-1,e30422ba9103
1780693527.832,mn.client_7,14021331,524599296,-1,a0658f08c1d2
1780693527.832,mn.client_6,13715558,523837440,-1,bcb23dd45bc7
1780693527.832,mn.client_5,13547710,524120064,-1,b057e2f1166b
1780693527.832,mn.client_4,13269517,523583488,-1,bef8c3df36ae
1780693527.832,mn.client_3,13161462,523956224,-1,f1220ae8540c
1780693527.832,mn.client_2,13586450,523857920,-1,98baae6402ea
1780693527.832,mn.client_1,11567064,524115968,-1,136fdf61479f
1780693527.832,mn.server,21128046,681099264,4294967296,c1f84bdd4d46
1780693528.832,mn.client_8,12418719,524857344,-1,e30422ba9103
1780693528.832,mn.client_7,14663368,524361728,-1,a0658f08c1d2
1780693528.832,mn.client_6,14343854,524324864,-1,bcb23dd45bc7
1780693528.832,mn.client_5,14178281,524197888,-1,b057e2f1166b
1780693528.832,mn.client_4,13894971,524513280,-1,bef8c3df36ae
1780693528.832,mn.client_3,13787598,525029376,-1,f1220ae8540c
1780693528.832,mn.client_2,14223758,525213696,-1,98baae6402ea
1780693528.832,mn.client_1,12212581,525115392,-1,136fdf61479f
1780693528.832,mn.server,21470891,696303616,4294967296,c1f84bdd4d46
1780693529.833,mn.client_8,13427308,524607488,-1,e30422ba9103
1780693529.833,mn.client_7,15671472,524292096,-1,a0658f08c1d2
1780693529.833,mn.client_6,15352841,524324864,-1,bcb23dd45bc7
1780693529.833,mn.client_5,15187557,524197888,-1,b057e2f1166b
1780693529.833,mn.client_4,14904134,524255232,-1,bef8c3df36ae
1780693529.833,mn.client_3,14796413,524767232,-1,f1220ae8540c
1780693529.833,mn.client_2,15231741,525213696,-1,98baae6402ea
1780693529.833,mn.client_1,13221692,525115392,-1,136fdf61479f
1780693529.833,mn.server,21472788,696303616,4294967296,c1f84bdd4d46
1780693530.833,mn.client_8,14433708,524345344,-1,e30422ba9103
1780693530.833,mn.client_7,16678125,524292096,-1,a0658f08c1d2
1780693530.833,mn.client_6,16358900,524255232,-1,bcb23dd45bc7
1780693530.833,mn.client_5,16194617,524197888,-1,b057e2f1166b
1780693530.833,mn.client_4,15668071,528572416,-1,bef8c3df36ae
1780693530.833,mn.client_3,15804175,524767232,-1,f1220ae8540c
1780693530.833,mn.client_2,16238286,525144064,-1,98baae6402ea
1780693530.833,mn.client_1,14228230,525058048,-1,136fdf61479f
1780693530.833,mn.server,21483122,696295424,4294967296,c1f84bdd4d46
1780693531.832,mn.client_8,14600262,528011264,-1,e30422ba9103
1780693531.832,mn.client_7,17635938,528408576,-1,a0658f08c1d2
1780693531.832,mn.client_6,17155701,527966208,-1,bcb23dd45bc7
1780693531.832,mn.client_5,16454645,528056320,-1,b057e2f1166b
1780693531.832,mn.client_4,15674783,527847424,-1,bef8c3df36ae
1780693531.832,mn.client_3,16807876,524156928,-1,f1220ae8540c
1780693531.832,mn.client_2,17138754,529145856,-1,98baae6402ea
1780693531.832,mn.client_1,15231147,524603392,-1,136fdf61479f
1780693531.832,mn.server,21518667,696815616,4294967296,c1f84bdd4d46
1780693532.832,mn.client_8,14606355,528011264,-1,e30422ba9103
1780693532.832,mn.client_7,17642249,527835136,-1,a0658f08c1d2
1780693532.832,mn.client_6,17161954,527826944,-1,bcb23dd45bc7
1780693532.832,mn.client_5,16460645,527970304,-1,b057e2f1166b
1780693532.832,mn.client_4,15680445,527572992,-1,bef8c3df36ae
1780693532.832,mn.client_3,16953212,528211968,-1,f1220ae8540c
1780693532.832,mn.client_2,17145316,528404480,-1,98baae6402ea
1780693532.832,mn.client_1,15363785,528551936,-1,136fdf61479f
1780693532.832,mn.server,23071688,716963840,4294967296,c1f84bdd4d46
1780693533.832,mn.client_8,14612602,527753216,-1,e30422ba9103
1780693533.832,mn.client_7,17648286,527577088,-1,a0658f08c1d2
1780693533.832,mn.client_6,17168189,527826944,-1,bcb23dd45bc7
1780693533.832,mn.client_5,16467142,527970304,-1,b057e2f1166b
1780693533.832,mn.client_4,15686586,527368192,-1,bef8c3df36ae
1780693533.832,mn.client_3,16958665,527876096,-1,f1220ae8540c
1780693533.832,mn.client_2,17151050,528199680,-1,98baae6402ea
1780693533.832,mn.client_1,15369503,528551936,-1,136fdf61479f
1780693533.832,mn.server,24985707,697679872,4294967296,c1f84bdd4d46
1780693534.833,mn.client_8,14901053,527675392,-1,e30422ba9103
1780693534.833,mn.client_7,17927037,528142336,-1,a0658f08c1d2
1780693534.833,mn.client_6,17566516,528150528,-1,bcb23dd45bc7
1780693534.833,mn.client_5,16758045,529014784,-1,b057e2f1166b
1780693534.833,mn.client_4,16008103,527962112,-1,bef8c3df36ae
1780693534.833,mn.client_3,17237241,528547840,-1,f1220ae8540c
1780693534.833,mn.client_2,17428548,528830464,-1,98baae6402ea
1780693534.833,mn.client_1,15651599,529440768,-1,136fdf61479f
1780693534.833,mn.server,25987160,663486464,4294967296,c1f84bdd4d46
1780693535.833,mn.client_8,15908164,527675392,-1,e30422ba9103
1780693535.833,mn.client_7,18934223,528142336,-1,a0658f08c1d2
1780693535.833,mn.client_6,18572685,528150528,-1,bcb23dd45bc7
1780693535.833,mn.client_5,17765868,529014784,-1,b057e2f1166b
1780693535.833,mn.client_4,17014407,527699968,-1,bef8c3df36ae
1780693535.833,mn.client_3,18243610,528547840,-1,f1220ae8540c
1780693535.833,mn.client_2,18435154,528830464,-1,98baae6402ea
1780693535.833,mn.client_1,16657649,529440768,-1,136fdf61479f
1780693535.833,mn.server,25989914,663015424,4294967296,c1f84bdd4d46
1780693536.833,mn.client_8,16914599,527675392,-1,e30422ba9103
1780693536.833,mn.client_7,19940785,528142336,-1,a0658f08c1d2
1780693536.833,mn.client_6,19579221,527884288,-1,bcb23dd45bc7
1780693536.833,mn.client_5,18771971,529014784,-1,b057e2f1166b
1780693536.833,mn.client_4,18020679,527699968,-1,bef8c3df36ae
1780693536.833,mn.client_3,19250400,528289792,-1,f1220ae8540c
1780693536.833,mn.client_2,19442418,528793600,-1,98baae6402ea
1780693536.833,mn.client_1,17665362,529256448,-1,136fdf61479f
1780693536.833,mn.server,25991203,662966272,4294967296,c1f84bdd4d46
1780693537.832,mn.client_8,17318179,528191488,-1,e30422ba9103
1780693537.832,mn.client_7,20946100,528003072,-1,a0658f08c1d2
1780693537.832,mn.client_6,20296927,527994880,-1,bcb23dd45bc7
1780693537.832,mn.client_5,19777058,528834560,-1,b057e2f1166b
1780693537.832,mn.client_4,18453182,528347136,-1,bef8c3df36ae
1780693537.832,mn.client_3,20255797,528007168,-1,f1220ae8540c
1780693537.832,mn.client_2,20391395,529162240,-1,98baae6402ea
1780693537.832,mn.client_1,18670323,529063936,-1,136fdf61479f
1780693537.832,mn.server,26023805,663334912,4294967296,c1f84bdd4d46
1780693538.832,mn.client_8,17324383,528060416,-1,e30422ba9103
1780693538.832,mn.client_7,21358855,528097280,-1,a0658f08c1d2
1780693538.832,mn.client_6,20303096,527888384,-1,bcb23dd45bc7
1780693538.832,mn.client_5,20225310,529195008,-1,b057e2f1166b
1780693538.832,mn.client_4,18459618,528130048,-1,bef8c3df36ae
1780693538.832,mn.client_3,20470736,528117760,-1,f1220ae8540c
1780693538.832,mn.client_2,20397796,528773120,-1,98baae6402ea
1780693538.832,mn.client_1,18891576,528351232,-1,136fdf61479f
1780693538.832,mn.server,27052922,734691328,4294967296,c1f84bdd4d46
1780693539.832,mn.client_8,17330820,528060416,-1,e30422ba9103
1780693539.832,mn.client_7,21364743,528097280,-1,a0658f08c1d2
1780693539.832,mn.client_6,20309361,527888384,-1,bcb23dd45bc7
1780693539.832,mn.client_5,20231330,529027072,-1,b057e2f1166b
1780693539.832,mn.client_4,18465543,528130048,-1,bef8c3df36ae
1780693539.832,mn.client_3,20476752,528080896,-1,f1220ae8540c
1780693539.832,mn.client_2,20403589,528367616,-1,98baae6402ea
1780693539.832,mn.client_1,18897726,528351232,-1,136fdf61479f
1780693539.832,mn.server,28968329,714960896,4294967296,c1f84bdd4d46
1780693540.833,mn.client_8,17419946,528551936,-1,e30422ba9103
1780693540.833,mn.client_7,21468504,528338944,-1,a0658f08c1d2
1780693540.833,mn.client_6,20393035,528965632,-1,bcb23dd45bc7
1780693540.833,mn.client_5,20316971,529129472,-1,b057e2f1166b
1780693540.833,mn.client_4,18560038,528429056,-1,bef8c3df36ae
1780693540.833,mn.client_3,20581927,528879616,-1,f1220ae8540c
1780693540.833,mn.client_2,20604558,528900096,-1,98baae6402ea
1780693540.833,mn.client_1,18981869,529219584,-1,136fdf61479f
1780693540.833,mn.server,30339721,670269440,4294967296,c1f84bdd4d46
1780693541.835,mn.client_8,18429756,528551936,-1,e30422ba9103
1780693541.835,mn.client_7,22479013,528338944,-1,a0658f08c1d2
1780693541.835,mn.client_6,21403075,528662528,-1,bcb23dd45bc7
1780693541.835,mn.client_5,21326898,529129472,-1,b057e2f1166b
1780693541.835,mn.client_4,19570481,528691200,-1,bef8c3df36ae
1780693541.835,mn.client_3,21591426,528556032,-1,f1220ae8540c
1780693541.835,mn.client_2,21613672,528900096,-1,98baae6402ea
1780693541.835,mn.client_1,19992083,528879616,-1,136fdf61479f
1780693541.835,mn.server,30343047,670502912,4294967296,c1f84bdd4d46
1780693542.833,mn.client_8,19436353,528293888,-1,e30422ba9103
1780693542.833,mn.client_7,23484351,528338944,-1,a0658f08c1d2
1780693542.833,mn.client_6,22409049,528400384,-1,bcb23dd45bc7
1780693542.833,mn.client_5,22332681,528945152,-1,b057e2f1166b
1780693542.833,mn.client_4,20575870,528687104,-1,bef8c3df36ae
1780693542.833,mn.client_3,22597687,528302080,-1,f1220ae8540c
1780693542.833,mn.client_2,22619455,528900096,-1,98baae6402ea
1780693542.833,mn.client_1,20997701,528879616,-1,136fdf61479f
1780693542.833,mn.server,30344201,670502912,4294967296,c1f84bdd4d46
1780693543.832,mn.client_8,20441460,528097280,-1,e30422ba9103
1780693543.832,mn.client_7,23875023,528584704,-1,a0658f08c1d2
1780693543.832,mn.client_6,23414487,528261120,-1,bcb23dd45bc7
1780693543.832,mn.client_5,23337958,528674816,-1,b057e2f1166b
1780693543.832,mn.client_4,21581409,528310272,-1,bef8c3df36ae
1780693543.832,mn.client_3,23297966,528941056,-1,f1220ae8540c
1780693543.832,mn.client_2,23513370,529010688,-1,98baae6402ea
1780693543.832,mn.client_1,22002500,528879616,-1,136fdf61479f
1780693543.832,mn.server,30370899,670470144,4294967296,c1f84bdd4d46
1780693544.832,mn.client_8,20890099,528461824,-1,e30422ba9103
1780693544.832,mn.client_7,23880541,528453632,-1,a0658f08c1d2
1780693544.832,mn.client_6,24091868,528953344,-1,bcb23dd45bc7
1780693544.832,mn.client_5,23818983,528822272,-1,b057e2f1166b
1780693544.832,mn.client_4,22252335,527933440,-1,bef8c3df36ae
1780693544.832,mn.client_3,23303610,528936960,-1,f1220ae8540c
1780693544.832,mn.client_2,23519336,528801792,-1,98baae6402ea
1780693544.832,mn.client_1,22375324,529096704,-1,136fdf61479f
1780693544.832,mn.server,30917380,741101568,4294967296,c1f84bdd4d46
1780693545.832,mn.client_8,20895745,528334848,-1,e30422ba9103
1780693545.832,mn.client_7,23886319,528453632,-1,a0658f08c1d2
1780693545.832,mn.client_6,24097928,528953344,-1,bcb23dd45bc7
1780693545.832,mn.client_5,23824878,528822272,-1,b057e2f1166b
1780693545.832,mn.client_4,22258204,527933440,-1,bef8c3df36ae
1780693545.832,mn.client_3,23309719,528936960,-1,f1220ae8540c
1780693545.832,mn.client_2,23524733,528629760,-1,98baae6402ea
1780693545.832,mn.client_1,22381195,529096704,-1,136fdf61479f
1780693545.832,mn.server,32837995,741085184,4294967296,c1f84bdd4d46
1780693546.832,mn.client_8,20901995,528293888,-1,e30422ba9103
1780693546.832,mn.client_7,23892628,528683008,-1,a0658f08c1d2
1780693546.832,mn.client_6,24105125,528678912,-1,bcb23dd45bc7
1780693546.832,mn.client_5,23831570,528932864,-1,b057e2f1166b
1780693546.832,mn.client_4,22266110,528306176,-1,bef8c3df36ae
1780693546.832,mn.client_3,23317378,529281024,-1,f1220ae8540c
1780693546.832,mn.client_2,23532949,528875520,-1,98baae6402ea
1780693546.832,mn.client_1,22387834,529231872,-1,136fdf61479f
1780693546.832,mn.server,34689249,738213888,4294967296,c1f84bdd4d46
1780693547.833,mn.client_8,21734865,528719872,-1,e30422ba9103
1780693547.833,mn.client_7,24726006,528650240,-1,a0658f08c1d2
1780693547.833,mn.client_6,24941748,528875520,-1,bcb23dd45bc7
1780693547.833,mn.client_5,24677881,528883712,-1,b057e2f1166b
1780693547.833,mn.client_4,23123550,528646144,-1,bef8c3df36ae
1780693547.833,mn.client_3,24171583,529235968,-1,f1220ae8540c
1780693547.833,mn.client_2,24497488,528351232,-1,98baae6402ea
1780693547.833,mn.client_1,23224923,529694720,-1,136fdf61479f
1780693547.833,mn.server,34697681,724791296,4294967296,c1f84bdd4d46
1780693548.833,mn.client_8,22743142,528719872,-1,e30422ba9103
1780693548.833,mn.client_7,25734341,528580608,-1,a0658f08c1d2
1780693548.833,mn.client_6,25949618,528875520,-1,bcb23dd45bc7
1780693548.833,mn.client_5,25685917,528883712,-1,b057e2f1166b
1780693548.833,mn.client_4,24130492,528580608,-1,bef8c3df36ae
1780693548.833,mn.client_3,25179066,529235968,-1,f1220ae8540c
1780693548.833,mn.client_2,25504304,528351232,-1,98baae6402ea
1780693548.833,mn.client_1,24233439,529694720,-1,136fdf61479f
1780693548.833,mn.server,34699444,724533248,4294967296,c1f84bdd4d46
1780693549.833,mn.client_8,23750822,528719872,-1,e30422ba9103
