timestamp,container,cpu_usec,mem_bytes,mem_limit_bytes,container_id
1780164485.624,mn.client_6,6834850,505585664,1073741824,89fd01a7c2a9
1780164485.624,mn.client_5,6919654,505405440,1073741824,a1ca42117c46
1780164485.624,mn.client_4,6891910,505597952,1073741824,038841bb0fe9
1780164485.624,mn.client_3,6751775,502448128,1073741824,c3f6247fbac5
1780164485.624,mn.client_2,6710962,505630720,1073741824,799a78293650
1780164485.624,mn.client_1,6666776,505597952,1073741824,701484d3965b
1780164485.624,mn.server,9192315,459386880,4294967296,421afad09d6f
1780164486.624,mn.client_8,6777947,514441216,1073741824,061fafb904be
1780164486.624,mn.client_7,6897050,514195456,1073741824,0efe7c8faf6d
1780164486.624,mn.client_6,6945597,514281472,1073741824,89fd01a7c2a9
1780164486.624,mn.client_5,7007898,514068480,1073741824,a1ca42117c46
1780164486.624,mn.client_4,6985534,514101248,1073741824,038841bb0fe9
1780164486.624,mn.client_3,6896898,511135744,1073741824,c3f6247fbac5
1780164486.624,mn.client_2,6856321,514510848,1073741824,799a78293650
1780164486.624,mn.client_1,6777979,514072576,1073741824,701484d3965b
1780164486.624,mn.server,9253810,482152448,4294967296,421afad09d6f
1780164487.624,mn.client_8,6784575,513642496,1073741824,061fafb904be
1780164487.624,mn.client_7,6904904,513265664,1073741824,0efe7c8faf6d
1780164487.624,mn.client_6,6952927,513560576,1073741824,89fd01a7c2a9
1780164487.624,mn.client_5,7015652,513474560,1073741824,a1ca42117c46
1780164487.624,mn.client_4,6993150,513507328,1073741824,038841bb0fe9
1780164487.624,mn.client_3,6904495,510218240,1073741824,c3f6247fbac5
1780164487.624,mn.client_2,6864347,513589248,1073741824,799a78293650
1780164487.624,mn.client_1,6784938,513212416,1073741824,701484d3965b
1780164487.624,mn.server,10612720,525074432,4294967296,421afad09d6f
1780164488.624,mn.client_8,6790903,513392640,1073741824,061fafb904be
1780164488.624,mn.client_7,6911220,513265664,1073741824,0efe7c8faf6d
1780164488.624,mn.client_6,6959329,513560576,1073741824,89fd01a7c2a9
1780164488.624,mn.client_5,7021357,513474560,1073741824,a1ca42117c46
1780164488.624,mn.client_4,6999549,513507328,1073741824,038841bb0fe9
1780164488.624,mn.client_3,6910854,510480384,1073741824,c3f6247fbac5
1780164488.624,mn.client_2,6870505,513589248,1073741824,799a78293650
1780164488.624,mn.client_1,6791162,513212416,1073741824,701484d3965b
1780164488.624,mn.server,12538491,524910592,4294967296,421afad09d6f
1780164489.624,mn.client_8,6802595,514240512,1073741824,061fafb904be
1780164489.624,mn.client_7,6924376,514170880,1073741824,0efe7c8faf6d
1780164489.624,mn.client_6,6974608,513937408,1073741824,89fd01a7c2a9
1780164489.624,mn.client_5,7034920,513814528,1073741824,a1ca42117c46
1780164489.624,mn.client_4,7014127,514469888,1073741824,038841bb0fe9
1780164489.624,mn.client_3,6925687,510705664,1073741824,c3f6247fbac5
1780164489.624,mn.client_2,6885253,513986560,1073741824,799a78293650
1780164489.624,mn.client_1,6805106,514416640,1073741824,701484d3965b
1780164489.624,mn.server,13316595,643088384,4294967296,421afad09d6f
1780164490.625,mn.client_8,7244059,514748416,1073741824,061fafb904be
1780164490.625,mn.client_7,7387980,515362816,1073741824,0efe7c8faf6d
1780164490.625,mn.client_6,7415686,514945024,1073741824,89fd01a7c2a9
1780164490.625,mn.client_5,7504584,515297280,1073741824,a1ca42117c46
1780164490.625,mn.client_4,7487206,515305472,1073741824,038841bb0fe9
1780164490.625,mn.client_3,7405231,515092480,1073741824,c3f6247fbac5
1780164490.625,mn.client_2,7340555,514748416,1073741824,799a78293650
1780164490.625,mn.client_1,7256000,515203072,1073741824,701484d3965b
1780164490.625,mn.server,13324682,629850112,4294967296,421afad09d6f
1780164491.625,mn.client_8,8244667,514748416,1073741824,061fafb904be
1780164491.625,mn.client_7,8388801,515362816,1073741824,0efe7c8faf6d
1780164491.625,mn.client_6,8416281,514764800,1073741824,89fd01a7c2a9
1780164491.625,mn.client_5,8505489,514985984,1073741824,a1ca42117c46
1780164491.625,mn.client_4,8486927,515006464,1073741824,038841bb0fe9
1780164491.625,mn.client_3,8405127,515092480,1073741824,c3f6247fbac5
1780164491.625,mn.client_2,8340439,514748416,1073741824,799a78293650
1780164491.625,mn.client_1,8254894,515203072,1073741824,701484d3965b
1780164491.625,mn.server,13326384,629702656,4294967296,421afad09d6f
1780164492.624,mn.client_8,9239357,514748416,1073741824,061fafb904be
1780164492.624,mn.client_7,9386699,515362816,1073741824,0efe7c8faf6d
1780164492.624,mn.client_6,9414250,514764800,1073741824,89fd01a7c2a9
1780164492.624,mn.client_5,9504440,514985984,1073741824,a1ca42117c46
1780164492.624,mn.client_4,9485677,515006464,1073741824,038841bb0fe9
1780164492.624,mn.client_3,9403969,514965504,1073741824,c3f6247fbac5
1780164492.624,mn.client_2,9339187,514568192,1073741824,799a78293650
1780164492.624,mn.client_1,9253825,515203072,1073741824,701484d3965b
1780164492.624,mn.server,13327734,629702656,4294967296,421afad09d6f
1780164493.625,mn.client_8,10240333,514748416,1073741824,061fafb904be
1780164493.625,mn.client_7,10387714,515362816,1073741824,0efe7c8faf6d
1780164493.625,mn.client_6,10415041,514764800,1073741824,89fd01a7c2a9
1780164493.625,mn.client_5,10503803,514985984,1073741824,a1ca42117c46
1780164493.625,mn.client_4,10485574,514875392,1073741824,038841bb0fe9
1780164493.625,mn.client_3,10403874,514965504,1073741824,c3f6247fbac5
1780164493.625,mn.client_2,10340097,514568192,1073741824,799a78293650
1780164493.625,mn.client_1,10253643,515203072,1073741824,701484d3965b
1780164493.625,mn.server,13329059,629702656,4294967296,421afad09d6f
1780164494.624,mn.client_8,10539848,523456512,1073741824,061fafb904be
1780164494.624,mn.client_7,10685647,523714560,1073741824,0efe7c8faf6d
1780164494.624,mn.client_6,10723795,523591680,1073741824,89fd01a7c2a9
1780164494.624,mn.client_5,10803324,523649024,1073741824,a1ca42117c46
1780164494.624,mn.client_4,10730499,523542528,1073741824,038841bb0fe9
1780164494.624,mn.client_3,10654958,523599872,1073741824,c3f6247fbac5
1780164494.624,mn.client_2,10618052,523137024,1073741824,799a78293650
1780164494.624,mn.client_1,10536351,523345920,1073741824,701484d3965b
1780164494.624,mn.server,13370966,632299520,4294967296,421afad09d6f
1780164495.624,mn.client_8,10548438,521998336,1073741824,061fafb904be
1780164495.624,mn.client_7,10694564,522506240,1073741824,0efe7c8faf6d
1780164495.624,mn.client_6,10731468,522137600,1073741824,89fd01a7c2a9
1780164495.624,mn.client_5,10812089,521969664,1073741824,a1ca42117c46
1780164495.624,mn.client_4,10740091,522022912,1073741824,038841bb0fe9
1780164495.624,mn.client_3,10663190,522149888,1073741824,c3f6247fbac5
1780164495.624,mn.client_2,10626632,521658368,1073741824,799a78293650
1780164495.624,mn.client_1,10544400,522477568,1073741824,701484d3965b
1780164495.624,mn.server,14440480,645881856,4294967296,421afad09d6f
1780164496.624,mn.client_8,10555323,521998336,1073741824,061fafb904be
1780164496.624,mn.client_7,10701548,522506240,1073741824,0efe7c8faf6d
1780164496.624,mn.client_6,10738301,522137600,1073741824,89fd01a7c2a9
1780164496.624,mn.client_5,10818731,521842688,1073741824,a1ca42117c46
1780164496.624,mn.client_4,10746328,522022912,1073741824,038841bb0fe9
1780164496.624,mn.client_3,10670243,522149888,1073741824,c3f6247fbac5
1780164496.624,mn.client_2,10632593,521658368,1073741824,799a78293650
1780164496.624,mn.client_1,10549914,522477568,1073741824,701484d3965b
1780164496.624,mn.server,16365909,645881856,4294967296,421afad09d6f
1780164497.624,mn.client_8,10566507,522194944,1073741824,061fafb904be
1780164497.624,mn.client_7,10713074,522579968,1073741824,0efe7c8faf6d
1780164497.624,mn.client_6,10748160,522203136,1073741824,89fd01a7c2a9
1780164497.624,mn.client_5,10829018,522547200,1073741824,a1ca42117c46
1780164497.624,mn.client_4,10758245,522334208,1073741824,038841bb0fe9
1780164497.624,mn.client_3,10681656,522289152,1073741824,c3f6247fbac5
1780164497.624,mn.client_2,10644037,521904128,1073741824,799a78293650
1780164497.624,mn.client_1,10561238,522768384,1073741824,701484d3965b
1780164497.624,mn.server,17475613,738131968,4294967296,421afad09d6f
1780164498.624,mn.client_8,10865166,522543104,1073741824,061fafb904be
1780164498.624,mn.client_7,11024001,523182080,1073741824,0efe7c8faf6d
1780164498.624,mn.client_6,11019465,522821632,1073741824,89fd01a7c2a9
1780164498.624,mn.client_5,11105976,523067392,1073741824,a1ca42117c46
1780164498.624,mn.client_4,11030742,523231232,1073741824,038841bb0fe9
1780164498.624,mn.client_3,10969414,522788864,1073741824,c3f6247fbac5
1780164498.624,mn.client_2,10944451,523354112,1073741824,799a78293650
1780164498.624,mn.client_1,10846990,523714560,1073741824,701484d3965b
1780164498.624,mn.server,17485512,720596992,4294967296,421afad09d6f
1780164499.624,mn.client_8,11866113,522543104,1073741824,061fafb904be
1780164499.624,mn.client_7,12023785,523005952,1073741824,0efe7c8faf6d
1780164499.624,mn.client_6,12019000,522821632,1073741824,89fd01a7c2a9
1780164499.624,mn.client_5,12105849,523067392,1073741824,a1ca42117c46
1780164499.624,mn.client_4,12030665,522973184,1073741824,038841bb0fe9
1780164499.624,mn.client_3,11969296,522723328,1073741824,c3f6247fbac5
1780164499.624,mn.client_2,11944253,523354112,1073741824,799a78293650
1780164499.624,mn.client_1,11847207,523714560,1073741824,701484d3965b
1780164499.624,mn.server,17487567,720535552,4294967296,421afad09d6f
1780164500.625,mn.client_8,12865954,522543104,1073741824,061fafb904be
1780164500.625,mn.client_7,13023625,523005952,1073741824,0efe7c8faf6d
1780164500.625,mn.client_6,13018920,522821632,1073741824,89fd01a7c2a9
1780164500.625,mn.client_5,13105708,522887168,1073741824,a1ca42117c46
1780164500.625,mn.client_4,13030135,522973184,1073741824,038841bb0fe9
1780164500.625,mn.client_3,12969115,522723328,1073741824,c3f6247fbac5
1780164500.625,mn.client_2,12944146,523354112,1073741824,799a78293650
1780164500.625,mn.client_1,12845461,523714560,1073741824,701484d3965b
1780164500.625,mn.server,17488537,720535552,4294967296,421afad09d6f
1780164501.625,mn.client_8,13865651,522543104,1073741824,061fafb904be
1780164501.625,mn.client_7,14023383,523005952,1073741824,0efe7c8faf6d
1780164501.625,mn.client_6,14018900,522645504,1073741824,89fd01a7c2a9
1780164501.625,mn.client_5,14105109,522887168,1073741824,a1ca42117c46
1780164501.625,mn.client_4,14029901,522973184,1073741824,038841bb0fe9
1780164501.625,mn.client_3,13970032,522657792,1073741824,c3f6247fbac5
1780164501.625,mn.client_2,13944717,523354112,1073741824,799a78293650
1780164501.625,mn.client_1,13846082,523714560,1073741824,701484d3965b
1780164501.625,mn.server,17489691,720277504,4294967296,421afad09d6f
1780164502.624,mn.client_8,14277937,524947456,1073741824,061fafb904be
1780164502.624,mn.client_7,14415757,525357056,1073741824,0efe7c8faf6d
1780164502.624,mn.client_6,14445543,524951552,1073741824,89fd01a7c2a9
1780164502.624,mn.client_5,14517848,525414400,1073741824,a1ca42117c46
1780164502.624,mn.client_4,14472576,525426688,1073741824,038841bb0fe9
1780164502.624,mn.client_3,14411235,525398016,1073741824,c3f6247fbac5
1780164502.624,mn.client_2,14347808,525709312,1073741824,799a78293650
1780164502.624,mn.client_1,14288276,526118912,1073741824,701484d3965b
1780164502.624,mn.server,17522617,721690624,4294967296,421afad09d6f
1780164503.625,mn.client_8,14287924,523284480,1073741824,061fafb904be
1780164503.625,mn.client_7,14424762,523644928,1073741824,0efe7c8faf6d
1780164503.625,mn.client_6,14455767,523280384,1073741824,89fd01a7c2a9
1780164503.625,mn.client_5,14527300,523702272,1073741824,a1ca42117c46
1780164503.625,mn.client_4,14481702,523624448,1073741824,038841bb0fe9
1780164503.625,mn.client_3,14421186,523407360,1073741824,c3f6247fbac5
1780164503.625,mn.client_2,14356375,523976704,1073741824,799a78293650
1780164503.625,mn.client_1,14296613,524308480,1073741824,701484d3965b
1780164503.625,mn.server,18327910,752947200,4294967296,421afad09d6f
1780164504.624,mn.client_8,14294437,523284480,1073741824,061fafb904be
1780164504.624,mn.client_7,14431187,523644928,1073741824,0efe7c8faf6d
1780164504.624,mn.client_6,14461993,523280384,1073741824,89fd01a7c2a9
1780164504.624,mn.client_5,14533337,523702272,1073741824,a1ca42117c46
1780164504.624,mn.client_4,14488474,523624448,1073741824,038841bb0fe9
1780164504.624,mn.client_3,14427630,523341824,1073741824,c3f6247fbac5
1780164504.624,mn.client_2,14363292,523911168,1073741824,799a78293650
1780164504.624,mn.client_1,14302993,524308480,1073741824,701484d3965b
1780164504.624,mn.server,20239429,752685056,4294967296,421afad09d6f
1780164505.624,mn.client_8,14303659,523501568,1073741824,061fafb904be
1780164505.624,mn.client_7,14440850,523841536,1073741824,0efe7c8faf6d
1780164505.624,mn.client_6,14470811,523362304,1073741824,89fd01a7c2a9
1780164505.624,mn.client_5,14542329,523649024,1073741824,a1ca42117c46
1780164505.624,mn.client_4,14497209,523575296,1073741824,038841bb0fe9
1780164505.624,mn.client_3,14437302,523485184,1073741824,c3f6247fbac5
1780164505.624,mn.client_2,14371906,524120064,1073741824,799a78293650
1780164505.624,mn.client_1,14311855,524525568,1073741824,701484d3965b
1780164505.624,mn.server,21773896,790876160,4294967296,421afad09d6f
1780164506.625,mn.client_8,14363292,524316672,1073741824,061fafb904be
1780164506.625,mn.client_7,14514104,523935744,1073741824,0efe7c8faf6d
1780164506.625,mn.client_6,14547588,524103680,1073741824,89fd01a7c2a9
1780164506.625,mn.client_5,14618588,524390400,1073741824,a1ca42117c46
1780164506.625,mn.client_4,14576192,524193792,1073741824,038841bb0fe9
1780164506.625,mn.client_3,14503451,524746752,1073741824,c3f6247fbac5
1780164506.625,mn.client_2,14432725,524668928,1073741824,799a78293650
1780164506.625,mn.client_1,14366604,525033472,1073741824,701484d3965b
1780164506.625,mn.server,21783348,775139328,4294967296,421afad09d6f
1780164507.624,mn.client_8,15363262,524316672,1073741824,061fafb904be
1780164507.624,mn.client_7,15513017,523931648,1073741824,0efe7c8faf6d
1780164507.624,mn.client_6,15546930,524103680,1073741824,89fd01a7c2a9
1780164507.624,mn.client_5,15618092,524390400,1073741824,a1ca42117c46
1780164507.624,mn.client_4,15574990,523964416,1073741824,038841bb0fe9
1780164507.624,mn.client_3,15502423,524746752,1073741824,c3f6247fbac5
1780164507.624,mn.client_2,15431362,524640256,1073741824,799a78293650
1780164507.624,mn.client_1,15365427,525033472,1073741824,701484d3965b
1780164507.624,mn.server,21785312,774901760,4294967296,421afad09d6f
1780164508.624,mn.client_8,16363198,524316672,1073741824,061fafb904be
1780164508.624,mn.client_7,16512718,523931648,1073741824,0efe7c8faf6d
1780164508.624,mn.client_6,16545859,523911168,1073741824,89fd01a7c2a9
1780164508.624,mn.client_5,16617437,524390400,1073741824,a1ca42117c46
1780164508.624,mn.client_4,16574826,523964416,1073741824,038841bb0fe9
1780164508.624,mn.client_3,16502384,524746752,1073741824,c3f6247fbac5
1780164508.624,mn.client_2,16431255,524640256,1073741824,799a78293650
1780164508.624,mn.client_1,16363771,525033472,1073741824,701484d3965b
1780164508.624,mn.server,21786693,774656000,4294967296,421afad09d6f
1780164509.625,mn.client_8,17362752,524046336,1073741824,061fafb904be
1780164509.625,mn.client_7,17512464,523931648,1073741824,0efe7c8faf6d
1780164509.625,mn.client_6,17545427,523911168,1073741824,89fd01a7c2a9
1780164509.625,mn.client_5,17616887,524222464,1073741824,a1ca42117c46
1780164509.625,mn.client_4,17574666,523964416,1073741824,038841bb0fe9
1780164509.625,mn.client_3,17502362,524746752,1073741824,c3f6247fbac5
1780164509.625,mn.client_2,17430916,524603392,1073741824,799a78293650
1780164509.625,mn.client_1,17362747,525033472,1073741824,701484d3965b
1780164509.625,mn.server,21787961,774656000,4294967296,421afad09d6f
1780164510.624,mn.client_8,18097711,529952768,1073741824,061fafb904be
1780164510.624,mn.client_7,18228645,530407424,1073741824,0efe7c8faf6d
1780164510.624,mn.client_6,18280057,530059264,1073741824,89fd01a7c2a9
1780164510.624,mn.client_5,18313419,530313216,1073741824,a1ca42117c46
1780164510.624,mn.client_4,18380454,529494016,1073741824,038841bb0fe9
1780164510.624,mn.client_3,18341624,530255872,1073741824,c3f6247fbac5
1780164510.624,mn.client_2,18273180,529977344,1073741824,799a78293650
1780164510.624,mn.client_1,18201802,530853888,1073741824,701484d3965b
1780164510.624,mn.server,21807812,775278592,4294967296,421afad09d6f
1780164511.624,mn.client_8,18110310,527540224,1073741824,061fafb904be
1780164511.624,mn.client_7,18240411,527953920,1073741824,0efe7c8faf6d
1780164511.624,mn.client_6,18292313,527609856,1073741824,89fd01a7c2a9
1780164511.624,mn.client_5,18324989,528154624,1073741824,a1ca42117c46
1780164511.624,mn.client_4,18392647,527757312,1073741824,038841bb0fe9
1780164511.624,mn.client_3,18352915,528609280,1073741824,c3f6247fbac5
1780164511.624,mn.client_2,18285996,528277504,1073741824,799a78293650
1780164511.624,mn.client_1,18214008,528678912,1073741824,701484d3965b
1780164511.624,mn.server,21873965,784297984,4294967296,421afad09d6f
1780164512.624,mn.client_8,18116663,527540224,1073741824,061fafb904be
1780164512.624,mn.client_7,18247408,527953920,1073741824,0efe7c8faf6d
1780164512.624,mn.client_6,18299098,527609856,1073741824,89fd01a7c2a9
1780164512.624,mn.client_5,18332228,528154624,1073741824,a1ca42117c46
1780164512.624,mn.client_4,18398791,527757312,1073741824,038841bb0fe9
1780164512.624,mn.client_3,18358902,528609280,1073741824,c3f6247fbac5
1780164512.624,mn.client_2,18291812,528277504,1073741824,799a78293650
1780164512.624,mn.client_1,18219845,528678912,1073741824,701484d3965b
1780164512.624,mn.server,23770730,783540224,4294967296,421afad09d6f
1780164513.624,mn.client_8,18123849,527540224,1073741824,061fafb904be
1780164513.624,mn.client_7,18253948,527884288,1073741824,0efe7c8faf6d
1780164513.624,mn.client_6,18305809,527609856,1073741824,89fd01a7c2a9
1780164513.624,mn.client_5,18338468,528154624,1073741824,a1ca42117c46
1780164513.624,mn.client_4,18403492,527757312,1073741824,038841bb0fe9
1780164513.624,mn.client_3,18362877,528609280,1073741824,c3f6247fbac5
1780164513.624,mn.client_2,18295226,528277504,1073741824,799a78293650
1780164513.624,mn.client_1,18223890,528666624,1073741824,701484d3965b
1780164513.624,mn.server,25685043,783376384,4294967296,421afad09d6f
1780164514.624,mn.client_8,18140291,527814656,1073741824,061fafb904be
1780164514.624,mn.client_7,18269102,527613952,1073741824,0efe7c8faf6d
1780164514.624,mn.client_6,18321715,527687680,1073741824,89fd01a7c2a9
1780164514.624,mn.client_5,18354397,528027648,1073741824,a1ca42117c46
1780164514.624,mn.client_4,18418798,527904768,1073741824,038841bb0fe9
1780164514.624,mn.client_3,18378788,528465920,1073741824,c3f6247fbac5
1780164514.624,mn.client_2,18310262,528257024,1073741824,799a78293650
1780164514.624,mn.client_1,18240809,528949248,1073741824,701484d3965b
1780164514.624,mn.server,26297255,821309440,4294967296,421afad09d6f
1780164515.624,mn.client_8,18678074,528183296,1073741824,061fafb904be
1780164515.624,mn.client_7,18814539,528044032,1073741824,0efe7c8faf6d
1780164515.624,mn.client_6,18876907,528515072,1073741824,89fd01a7c2a9
1780164515.624,mn.client_5,18897430,528113664,1073741824,a1ca42117c46
1780164515.624,mn.client_4,18953395,528162816,1073741824,038841bb0fe9
1780164515.624,mn.client_3,18933117,528654336,1073741824,c3f6247fbac5
1780164515.624,mn.client_2,18842872,528982016,1073741824,799a78293650
1780164515.624,mn.client_1,18783364,529334272,1073741824,701484d3965b
1780164515.624,mn.server,26300856,809369600,4294967296,421afad09d6f
1780164516.624,mn.client_8,19678538,528056320,1073741824,061fafb904be
1780164516.624,mn.client_7,19815531,528044032,1073741824,0efe7c8faf6d
1780164516.624,mn.client_6,19878252,528515072,1073741824,89fd01a7c2a9
1780164516.624,mn.client_5,19898277,528113664,1073741824,a1ca42117c46
1780164516.624,mn.client_4,19954346,528162816,1073741824,038841bb0fe9
1780164516.624,mn.client_3,19934068,528654336,1073741824,c3f6247fbac5
1780164516.624,mn.client_2,19842824,528982016,1073741824,799a78293650
1780164516.624,mn.client_1,19783491,529334272,1073741824,701484d3965b
1780164516.624,mn.server,26302332,809369600,4294967296,421afad09d6f
1780164517.624,mn.client_8,20678120,528056320,1073741824,061fafb904be
1780164517.624,mn.client_7,20815220,527876096,1073741824,0efe7c8faf6d
1780164517.624,mn.client_6,20877706,528515072,1073741824,89fd01a7c2a9
1780164517.624,mn.client_5,20898037,528113664,1073741824,a1ca42117c46
1780164517.624,mn.client_4,20954395,528162816,1073741824,038841bb0fe9
1780164517.624,mn.client_3,20933991,528654336,1073741824,c3f6247fbac5
1780164517.624,mn.client_2,20842741,528932864,1073741824,799a78293650
1780164517.624,mn.client_1,20782302,529215488,1073741824,701484d3965b
1780164517.624,mn.server,26303609,809181184,4294967296,421afad09d6f
1780164518.624,mn.client_8,21678084,528056320,1073741824,061fafb904be
1780164518.624,mn.client_7,21814841,527876096,1073741824,0efe7c8faf6d
1780164518.624,mn.client_6,21877597,528515072,1073741824,89fd01a7c2a9
1780164518.624,mn.client_5,21897824,528113664,1073741824,a1ca42117c46
1780164518.624,mn.client_4,21953944,528097280,1073741824,038841bb0fe9
1780164518.624,mn.client_3,21933966,528654336,1073741824,c3f6247fbac5
1780164518.624,mn.client_2,21842377,528932864,1073741824,799a78293650
