timestamp,container,cpu_usec,mem_bytes,mem_limit_bytes,container_id
1780772794.405,mn.client_5,3104590,492277760,1073741824,bd8a08d35457
1780772794.405,mn.client_4,3143291,492306432,1073741824,fe90dc63a26b
1780772794.405,mn.client_3,3040247,492191744,1073741824,0f7d5c9b5a35
1780772794.405,mn.client_2,3009360,492118016,1073741824,83bfd9e78d3c
1780772794.405,mn.client_1,2953751,492560384,1073741824,ad7b79a2d369
1780772794.405,mn.server,8766690,476557312,4294967296,b4d430305e9e
1780772795.405,mn.client_8,3557471,505606144,1073741824,355e470e4120
1780772795.405,mn.client_7,3677096,503181312,1073741824,8d2230941df3
1780772795.405,mn.client_6,3825371,502755328,1073741824,e5676d06a8bb
1780772795.405,mn.client_5,3897388,505475072,1073741824,bd8a08d35457
1780772795.405,mn.client_4,3925134,502640640,1073741824,fe90dc63a26b
1780772795.405,mn.client_3,3817572,502603776,1073741824,0f7d5c9b5a35
1780772795.405,mn.client_2,3756690,505786368,1073741824,83bfd9e78d3c
1780772795.405,mn.client_1,3752566,505667584,1073741824,ad7b79a2d369
1780772795.405,mn.server,8778249,472567808,4294967296,b4d430305e9e
1780772796.405,mn.client_8,4557290,505602048,1073741824,355e470e4120
1780772796.405,mn.client_7,4676889,502956032,1073741824,8d2230941df3
1780772796.405,mn.client_6,4825286,502755328,1073741824,e5676d06a8bb
1780772796.405,mn.client_5,4897301,505737216,1073741824,bd8a08d35457
1780772796.405,mn.client_4,4924986,502640640,1073741824,fe90dc63a26b
1780772796.405,mn.client_3,4816937,502603776,1073741824,0f7d5c9b5a35
1780772796.405,mn.client_2,4756539,505786368,1073741824,83bfd9e78d3c
1780772796.405,mn.client_1,4752036,505663488,1073741824,ad7b79a2d369
1780772796.405,mn.server,8779905,472436736,4294967296,b4d430305e9e
1780772797.405,mn.client_8,5556764,505602048,1073741824,355e470e4120
1780772797.405,mn.client_7,5676672,503214080,1073741824,8d2230941df3
1780772797.405,mn.client_6,5825176,502751232,1073741824,e5676d06a8bb
1780772797.405,mn.client_5,5897160,505737216,1073741824,bd8a08d35457
1780772797.405,mn.client_4,5924827,502640640,1073741824,fe90dc63a26b
1780772797.405,mn.client_3,5816196,502374400,1073741824,0f7d5c9b5a35
1780772797.405,mn.client_2,5756340,505786368,1073741824,83bfd9e78d3c
1780772797.405,mn.client_1,5751813,505643008,1073741824,ad7b79a2d369
1780772797.405,mn.server,8780986,472436736,4294967296,b4d430305e9e
1780772798.405,mn.client_8,6523193,513601536,1073741824,355e470e4120
1780772798.405,mn.client_7,6670367,511049728,1073741824,8d2230941df3
1780772798.405,mn.client_6,6788003,510914560,1073741824,e5676d06a8bb
1780772798.405,mn.client_5,6825362,513855488,1073741824,bd8a08d35457
1780772798.405,mn.client_4,6893522,510754816,1073741824,fe90dc63a26b
1780772798.405,mn.client_3,6785498,510779392,1073741824,0f7d5c9b5a35
1780772798.405,mn.client_2,6752258,513912832,1073741824,83bfd9e78d3c
1780772798.405,mn.client_1,6677343,513925120,1073741824,ad7b79a2d369
1780772798.405,mn.server,8793801,476479488,4294967296,b4d430305e9e
1780772799.405,mn.client_8,6531251,514420736,1073741824,355e470e4120
1780772799.405,mn.client_7,6677557,511844352,1073741824,8d2230941df3
1780772799.405,mn.client_6,6795635,510865408,1073741824,e5676d06a8bb
1780772799.405,mn.client_5,6831798,513724416,1073741824,bd8a08d35457
1780772799.405,mn.client_4,6901745,511098880,1073741824,fe90dc63a26b
1780772799.405,mn.client_3,6792682,510652416,1073741824,0f7d5c9b5a35
1780772799.405,mn.client_2,6759679,514408448,1073741824,83bfd9e78d3c
1780772799.405,mn.client_1,6684710,513720320,1073741824,ad7b79a2d369
1780772799.405,mn.server,10208569,535027712,4294967296,b4d430305e9e
1780772800.405,mn.client_8,6536727,514387968,1073741824,355e470e4120
1780772800.405,mn.client_7,6683185,510746624,1073741824,8d2230941df3
1780772800.405,mn.client_6,6801816,510480384,1073741824,e5676d06a8bb
1780772800.405,mn.client_5,6838439,513413120,1073741824,bd8a08d35457
1780772800.405,mn.client_4,6907494,510922752,1073741824,fe90dc63a26b
1780772800.405,mn.client_3,6798616,510390272,1073741824,0f7d5c9b5a35
1780772800.405,mn.client_2,6765862,513720320,1073741824,83bfd9e78d3c
1780772800.405,mn.client_1,6690881,513458176,1073741824,ad7b79a2d369
1780772800.405,mn.server,12129056,534622208,4294967296,b4d430305e9e
1780772801.405,mn.client_8,6832734,515141632,1073741824,355e470e4120
1780772801.405,mn.client_7,6992527,514990080,1073741824,8d2230941df3
1780772801.405,mn.client_6,7100219,515108864,1073741824,e5676d06a8bb
1780772801.405,mn.client_5,7165213,515014656,1073741824,bd8a08d35457
1780772801.405,mn.client_4,7192683,515231744,1073741824,fe90dc63a26b
1780772801.405,mn.client_3,7116951,514818048,1073741824,0f7d5c9b5a35
1780772801.405,mn.client_2,7077529,514478080,1073741824,83bfd9e78d3c
1780772801.405,mn.client_1,6972909,514936832,1073741824,ad7b79a2d369
1780772801.405,mn.server,12946988,650403840,4294967296,b4d430305e9e
1780772802.405,mn.client_8,7832165,515141632,1073741824,355e470e4120
1780772802.405,mn.client_7,7991416,514990080,1073741824,8d2230941df3
1780772802.405,mn.client_6,8099093,515108864,1073741824,e5676d06a8bb
1780772802.405,mn.client_5,8164997,515014656,1073741824,bd8a08d35457
1780772802.405,mn.client_4,8192513,515231744,1073741824,fe90dc63a26b
1780772802.405,mn.client_3,8116794,514818048,1073741824,0f7d5c9b5a35
1780772802.405,mn.client_2,8077392,514478080,1073741824,83bfd9e78d3c
1780772802.405,mn.client_1,7972708,514899968,1073741824,ad7b79a2d369
1780772802.405,mn.server,12949795,650403840,4294967296,b4d430305e9e
1780772803.405,mn.client_8,8833040,515141632,1073741824,355e470e4120
1780772803.405,mn.client_7,8992074,514990080,1073741824,8d2230941df3
1780772803.405,mn.client_6,9099821,515108864,1073741824,e5676d06a8bb
1780772803.405,mn.client_5,9164780,515014656,1073741824,bd8a08d35457
1780772803.405,mn.client_4,9192031,515166208,1073741824,fe90dc63a26b
1780772803.405,mn.client_3,9116603,514818048,1073741824,0f7d5c9b5a35
1780772803.405,mn.client_2,9076968,514478080,1073741824,83bfd9e78d3c
1780772803.405,mn.client_1,8972517,514899968,1073741824,ad7b79a2d369
1780772803.405,mn.server,12951224,650301440,4294967296,b4d430305e9e
1780772804.406,mn.client_8,9832830,515141632,1073741824,355e470e4120
1780772804.406,mn.client_7,9991898,514990080,1073741824,8d2230941df3
1780772804.406,mn.client_6,10099658,515108864,1073741824,e5676d06a8bb
1780772804.406,mn.client_5,10164229,515014656,1073741824,bd8a08d35457
1780772804.406,mn.client_4,10191928,515166208,1073741824,fe90dc63a26b
1780772804.406,mn.client_3,10116146,514744320,1073741824,0f7d5c9b5a35
1780772804.406,mn.client_2,10077741,514412544,1073741824,83bfd9e78d3c
1780772804.406,mn.client_1,9973106,514899968,1073741824,ad7b79a2d369
1780772804.406,mn.server,12952332,650301440,4294967296,b4d430305e9e
1780772805.405,mn.client_8,10223258,522547200,1073741824,355e470e4120
1780772805.405,mn.client_7,10351038,522498048,1073741824,8d2230941df3
1780772805.405,mn.client_6,10491361,522530816,1073741824,e5676d06a8bb
1780772805.405,mn.client_5,10505840,522240000,1073741824,bd8a08d35457
1780772805.405,mn.client_4,10544730,522596352,1073741824,fe90dc63a26b
1780772805.405,mn.client_3,10449768,522502144,1073741824,0f7d5c9b5a35
1780772805.405,mn.client_2,10410608,522166272,1073741824,83bfd9e78d3c
1780772805.405,mn.client_1,10337042,522231808,1073741824,ad7b79a2d369
1780772805.405,mn.server,13606437,671399936,4294967296,b4d430305e9e
1780772806.405,mn.client_8,10230000,522514432,1073741824,355e470e4120
1780772806.405,mn.client_7,10357379,522301440,1073741824,8d2230941df3
1780772806.405,mn.client_6,10498279,522530816,1073741824,e5676d06a8bb
1780772806.405,mn.client_5,10512586,522240000,1073741824,bd8a08d35457
1780772806.405,mn.client_4,10552019,522534912,1073741824,fe90dc63a26b
1780772806.405,mn.client_3,10455626,522244096,1073741824,0f7d5c9b5a35
1780772806.405,mn.client_2,10417332,521838592,1073741824,83bfd9e78d3c
1780772806.405,mn.client_1,10343749,522215424,1073741824,ad7b79a2d369
1780772806.405,mn.server,15529166,670941184,4294967296,b4d430305e9e
1780772807.405,mn.client_8,10240060,522530816,1073741824,355e470e4120
1780772807.405,mn.client_7,10367522,522764288,1073741824,8d2230941df3
1780772807.405,mn.client_6,10510451,522727424,1073741824,e5676d06a8bb
1780772807.405,mn.client_5,10521893,522485760,1073741824,bd8a08d35457
1780772807.405,mn.client_4,10560789,522547200,1073741824,fe90dc63a26b
1780772807.405,mn.client_3,10465270,522747904,1073741824,0f7d5c9b5a35
1780772807.405,mn.client_2,10426153,522334208,1073741824,83bfd9e78d3c
1780772807.405,mn.client_1,10354186,522534912,1073741824,ad7b79a2d369
1780772807.405,mn.server,17136316,747200512,4294967296,b4d430305e9e
1780772808.405,mn.client_8,11109304,522682368,1073741824,355e470e4120
1780772808.405,mn.client_7,11265058,523337728,1073741824,8d2230941df3
1780772808.405,mn.client_6,11400299,522784768,1073741824,e5676d06a8bb
1780772808.405,mn.client_5,11402329,523243520,1073741824,bd8a08d35457
1780772808.405,mn.client_4,11442912,522825728,1073741824,fe90dc63a26b
1780772808.405,mn.client_3,11352886,523657216,1073741824,0f7d5c9b5a35
1780772808.405,mn.client_2,11295435,523124736,1073741824,83bfd9e78d3c
1780772808.405,mn.client_1,11219309,522752000,1073741824,ad7b79a2d369
1780772808.405,mn.server,17145240,740704256,4294967296,b4d430305e9e
1780772809.405,mn.client_8,12108801,522682368,1073741824,355e470e4120
1780772809.405,mn.client_7,12264922,523337728,1073741824,8d2230941df3
1780772809.405,mn.client_6,12400117,522784768,1073741824,e5676d06a8bb
1780772809.405,mn.client_5,12402177,523243520,1073741824,bd8a08d35457
1780772809.405,mn.client_4,12442383,522825728,1073741824,fe90dc63a26b
1780772809.405,mn.client_3,12352101,523657216,1073741824,0f7d5c9b5a35
1780772809.405,mn.client_2,12294887,523124736,1073741824,83bfd9e78d3c
1780772809.405,mn.client_1,12219108,522702848,1073741824,ad7b79a2d369
1780772809.405,mn.server,17146991,740519936,4294967296,b4d430305e9e
1780772810.405,mn.client_8,13108212,522682368,1073741824,355e470e4120
1780772810.405,mn.client_7,13264642,523337728,1073741824,8d2230941df3
1780772810.405,mn.client_6,13400008,522784768,1073741824,e5676d06a8bb
1780772810.405,mn.client_5,13401805,523243520,1073741824,bd8a08d35457
1780772810.405,mn.client_4,13441879,522760192,1073741824,fe90dc63a26b
1780772810.405,mn.client_3,13351344,523657216,1073741824,0f7d5c9b5a35
1780772810.405,mn.client_2,13294917,523124736,1073741824,83bfd9e78d3c
1780772810.405,mn.client_1,13218978,522702848,1073741824,ad7b79a2d369
1780772810.405,mn.server,17148174,740519936,4294967296,b4d430305e9e
1780772811.405,mn.client_8,14070648,523845632,1073741824,355e470e4120
1780772811.405,mn.client_7,14164242,524713984,1073741824,8d2230941df3
1780772811.405,mn.client_6,14351124,523911168,1073741824,e5676d06a8bb
1780772811.405,mn.client_5,14350203,525135872,1073741824,bd8a08d35457
1780772811.405,mn.client_4,14395515,524513280,1073741824,fe90dc63a26b
1780772811.405,mn.client_3,14306081,524857344,1073741824,0f7d5c9b5a35
1780772811.405,mn.client_2,14263400,524910592,1073741824,83bfd9e78d3c
1780772811.405,mn.client_1,14186601,523698176,1073741824,ad7b79a2d369
1780772811.405,mn.server,17160727,741216256,4294967296,b4d430305e9e
1780772812.405,mn.client_8,14078756,523857920,1073741824,355e470e4120
1780772812.405,mn.client_7,14171172,524365824,1073741824,8d2230941df3
1780772812.405,mn.client_6,14359322,523509760,1073741824,e5676d06a8bb
1780772812.405,mn.client_5,14357675,524005376,1073741824,bd8a08d35457
1780772812.405,mn.client_4,14402865,523821056,1073741824,fe90dc63a26b
1780772812.405,mn.client_3,14313909,524443648,1073741824,0f7d5c9b5a35
1780772812.405,mn.client_2,14271197,524398592,1073741824,83bfd9e78d3c
1780772812.405,mn.client_1,14194853,523784192,1073741824,ad7b79a2d369
1780772812.405,mn.server,18610764,763224064,4294967296,b4d430305e9e
1780772813.405,mn.client_8,14086097,523857920,1073741824,355e470e4120
1780772813.405,mn.client_7,14177055,524365824,1073741824,8d2230941df3
1780772813.405,mn.client_6,14366315,523509760,1073741824,e5676d06a8bb
1780772813.405,mn.client_5,14364427,524005376,1073741824,bd8a08d35457
1780772813.405,mn.client_4,14409974,523780096,1073741824,fe90dc63a26b
1780772813.405,mn.client_3,14320932,524443648,1073741824,0f7d5c9b5a35
1780772813.405,mn.client_2,14278340,524189696,1073741824,83bfd9e78d3c
1780772813.405,mn.client_1,14201560,523784192,1073741824,ad7b79a2d369
1780772813.405,mn.server,20525059,762593280,4294967296,b4d430305e9e
1780772814.405,mn.client_8,14138234,524394496,1073741824,355e470e4120
1780772814.405,mn.client_7,14228765,524881920,1073741824,8d2230941df3
1780772814.405,mn.client_6,14433711,524050432,1073741824,e5676d06a8bb
1780772814.405,mn.client_5,14439096,524787712,1073741824,bd8a08d35457
1780772814.405,mn.client_4,14474585,524324864,1073741824,fe90dc63a26b
1780772814.405,mn.client_3,14375427,525037568,1073741824,0f7d5c9b5a35
1780772814.405,mn.client_2,14339618,525316096,1073741824,83bfd9e78d3c
1780772814.405,mn.client_1,14268884,524013568,1073741824,ad7b79a2d369
1780772814.405,mn.server,21813199,780967936,4294967296,b4d430305e9e
1780772815.405,mn.client_8,15138122,524165120,1073741824,355e470e4120
1780772815.405,mn.client_7,15228595,524881920,1073741824,8d2230941df3
1780772815.405,mn.client_6,15433418,524050432,1073741824,e5676d06a8bb
1780772815.405,mn.client_5,15438993,524787712,1073741824,bd8a08d35457
1780772815.405,mn.client_4,15474407,524324864,1073741824,fe90dc63a26b
1780772815.405,mn.client_3,15375249,524935168,1073741824,0f7d5c9b5a35
1780772815.405,mn.client_2,15339469,525316096,1073741824,83bfd9e78d3c
1780772815.405,mn.client_1,15268432,524013568,1073741824,ad7b79a2d369
1780772815.405,mn.server,21819634,781422592,4294967296,b4d430305e9e
1780772816.405,mn.client_8,16137990,524165120,1073741824,355e470e4120
1780772816.405,mn.client_7,16227985,524881920,1073741824,8d2230941df3
1780772816.405,mn.client_6,16433232,524050432,1073741824,e5676d06a8bb
1780772816.405,mn.client_5,16438893,524783616,1073741824,bd8a08d35457
1780772816.405,mn.client_4,16474119,524066816,1073741824,fe90dc63a26b
1780772816.405,mn.client_3,16374519,524935168,1073741824,0f7d5c9b5a35
1780772816.405,mn.client_2,16339272,525082624,1073741824,83bfd9e78d3c
1780772816.405,mn.client_1,16268211,524013568,1073741824,ad7b79a2d369
1780772816.405,mn.server,21821462,781422592,4294967296,b4d430305e9e
1780772817.407,mn.client_8,17139418,524165120,1073741824,355e470e4120
1780772817.407,mn.client_7,17229500,524619776,1073741824,8d2230941df3
1780772817.407,mn.client_6,17434319,523898880,1073741824,e5676d06a8bb
1780772817.407,mn.client_5,17440805,524783616,1073741824,bd8a08d35457
1780772817.407,mn.client_4,17475953,524066816,1073741824,fe90dc63a26b
1780772817.407,mn.client_3,17376343,524935168,1073741824,0f7d5c9b5a35
1780772817.407,mn.client_2,17341082,525082624,1073741824,83bfd9e78d3c
1780772817.407,mn.client_1,17269857,523784192,1073741824,ad7b79a2d369
1780772817.407,mn.server,21822741,781164544,4294967296,b4d430305e9e
1780772818.405,mn.client_8,17899152,528035840,1073741824,355e470e4120
1780772818.405,mn.client_7,17980330,528633856,1073741824,8d2230941df3
1780772818.405,mn.client_6,18185807,528232448,1073741824,e5676d06a8bb
1780772818.405,mn.client_5,18166614,528572416,1073741824,bd8a08d35457
1780772818.405,mn.client_4,18227232,528265216,1073741824,fe90dc63a26b
1780772818.405,mn.client_3,18127943,528982016,1073741824,0f7d5c9b5a35
1780772818.405,mn.client_2,18073090,528789504,1073741824,83bfd9e78d3c
1780772818.405,mn.client_1,18002766,527937536,1073741824,ad7b79a2d369
1780772818.405,mn.server,21860458,782020608,4294967296,b4d430305e9e
1780772819.405,mn.client_8,17906520,527433728,1073741824,355e470e4120
1780772819.405,mn.client_7,17987225,527925248,1073741824,8d2230941df3
1780772819.405,mn.client_6,18193284,527998976,1073741824,e5676d06a8bb
1780772819.405,mn.client_5,18173952,528384000,1073741824,bd8a08d35457
1780772819.405,mn.client_4,18234182,527609856,1073741824,fe90dc63a26b
1780772819.405,mn.client_3,18134953,528220160,1073741824,0f7d5c9b5a35
1780772819.405,mn.client_2,18080314,528384000,1073741824,83bfd9e78d3c
1780772819.405,mn.client_1,18009661,527400960,1073741824,ad7b79a2d369
1780772819.405,mn.server,23695008,801845248,4294967296,b4d430305e9e
1780772820.406,mn.client_8,17912705,527433728,1073741824,355e470e4120
1780772820.406,mn.client_7,17994758,527925248,1073741824,8d2230941df3
1780772820.406,mn.client_6,18199860,527540224,1073741824,e5676d06a8bb
1780772820.406,mn.client_5,18180186,528248832,1073741824,bd8a08d35457
1780772820.406,mn.client_4,18241561,527609856,1073741824,fe90dc63a26b
1780772820.406,mn.client_3,18141180,528154624,1073741824,0f7d5c9b5a35
1780772820.406,mn.client_2,18087647,528384000,1073741824,83bfd9e78d3c
1780772820.406,mn.client_1,18016693,527400960,1073741824,ad7b79a2d369
1780772820.406,mn.server,25625103,801599488,4294967296,b4d430305e9e
1780772821.406,mn.client_8,18470563,527613952,1073741824,355e470e4120
1780772821.406,mn.client_7,18545459,528420864,1073741824,8d2230941df3
1780772821.406,mn.client_6,18766788,527470592,1073741824,e5676d06a8bb
1780772821.406,mn.client_5,18724769,528494592,1073741824,bd8a08d35457
1780772821.406,mn.client_4,18805939,528146432,1073741824,fe90dc63a26b
1780772821.406,mn.client_3,18689945,528928768,1073741824,0f7d5c9b5a35
1780772821.406,mn.client_2,18642665,528326656,1073741824,83bfd9e78d3c
1780772821.406,mn.client_1,18590578,528216064,1073741824,ad7b79a2d369
1780772821.406,mn.server,25950974,829661184,4294967296,b4d430305e9e
1780772822.405,mn.client_8,19470234,527876096,1073741824,355e470e4120
1780772822.405,mn.client_7,19545141,528420864,1073741824,8d2230941df3
1780772822.405,mn.client_6,19766645,527470592,1073741824,e5676d06a8bb
1780772822.405,mn.client_5,19724667,528494592,1073741824,bd8a08d35457
1780772822.405,mn.client_4,19805784,528146432,1073741824,fe90dc63a26b
1780772822.405,mn.client_3,19689893,528928768,1073741824,0f7d5c9b5a35
1780772822.405,mn.client_2,19642164,528158720,1073741824,83bfd9e78d3c
1780772822.405,mn.client_1,19590207,528216064,1073741824,ad7b79a2d369
1780772822.405,mn.server,25955125,829902848,4294967296,b4d430305e9e
1780772823.405,mn.client_8,20469700,527876096,1073741824,355e470e4120
1780772823.405,mn.client_7,20544757,528191488,1073741824,8d2230941df3
1780772823.405,mn.client_6,20766486,527470592,1073741824,e5676d06a8bb
1780772823.405,mn.client_5,20724468,528494592,1073741824,bd8a08d35457
1780772823.405,mn.client_4,20805295,528146432,1073741824,fe90dc63a26b
1780772823.405,mn.client_3,20689028,528928768,1073741824,0f7d5c9b5a35
1780772823.405,mn.client_2,20642452,528158720,1073741824,83bfd9e78d3c
1780772823.405,mn.client_1,20589182,527921152,1073741824,ad7b79a2d369
1780772823.405,mn.server,25956644,829652992,4294967296,b4d430305e9e
1780772824.406,mn.client_8,21469233,527876096,1073741824,355e470e4120
1780772824.406,mn.client_7,21544430,528191488,1073741824,8d2230941df3
1780772824.406,mn.client_6,21766389,527470592,1073741824,e5676d06a8bb
1780772824.406,mn.client_5,21724374,528494592,1073741824,bd8a08d35457
1780772824.406,mn.client_4,21804674,528146432,1073741824,fe90dc63a26b
1780772824.406,mn.client_3,21688920,528928768,1073741824,0f7d5c9b5a35
1780772824.406,mn.client_2,21642335,528158720,1073741824,83bfd9e78d3c
1780772824.406,mn.client_1,21589796,527921152,1073741824,ad7b79a2d369
1780772824.406,mn.server,25957638,829652992,4294967296,b4d430305e9e
1780772825.405,mn.client_8,21721205,528113664,1073741824,355e470e4120
1780772825.405,mn.client_7,21801887,528371712,1073741824,8d2230941df3
1780772825.405,mn.client_6,22011572,527908864,1073741824,e5676d06a8bb
1780772825.405,mn.client_5,21971633,529137664,1073741824,bd8a08d35457
1780772825.405,mn.client_4,22072972,528347136,1073741824,fe90dc63a26b
1780772825.405,mn.client_3,21946013,529125376,1073741824,0f7d5c9b5a35
1780772825.405,mn.client_2,21911078,528625664,1073741824,83bfd9e78d3c
1780772825.405,mn.client_1,21845967,527405056,1073741824,ad7b79a2d369
1780772825.405,mn.server,26860788,839876608,4294967296,b4d430305e9e
1780772826.405,mn.client_8,21727928,528064512,1073741824,355e470e4120
1780772826.405,mn.client_7,21807965,528338944,1073741824,8d2230941df3
1780772826.405,mn.client_6,22018515,527503360,1073741824,e5676d06a8bb
1780772826.405,mn.client_5,21978602,528875520,1073741824,bd8a08d35457
1780772826.405,mn.client_4,22079568,528609280,1073741824,fe90dc63a26b
1780772826.405,mn.client_3,21953061,529129472,1073741824,0f7d5c9b5a35
1780772826.405,mn.client_2,21918522,528887808,1073741824,83bfd9e78d3c
1780772826.405,mn.client_1,21853297,527405056,1073741824,ad7b79a2d369
1780772826.405,mn.server,28787229,839876608,4294967296,b4d430305e9e
1780772827.406,mn.client_8,21742412,528166912,1073741824,355e470e4120
1780772827.406,mn.client_7,21842964,528904192,1073741824,8d2230941df3
1780772827.406,mn.client_6,22029825,527642624,1073741824,e5676d06a8bb
1780772827.406,mn.client_5,22006771,529240064,1073741824,bd8a08d35457
1780772827.406,mn.client_4,22111619,528470016,1073741824,fe90dc63a26b
1780772827.406,mn.client_3,21967631,529137664,1073741824,0f7d5c9b5a35
1780772827.406,mn.client_2,21932626,529510400,1073741824,83bfd9e78d3c
1780772827.406,mn.client_1,21880187,527794176,1073741824,ad7b79a2d369
1780772827.406,mn.server,30153790,796528640,4294967296,b4d430305e9e
1780772828.405,mn.client_8,22741006,528166912,1073741824,355e470e4120
1780772828.405,mn.client_7,22841524,528658432,1073741824,8d2230941df3
1780772828.405,mn.client_6,23027482,527642624,1073741824,e5676d06a8bb
1780772828.405,mn.client_5,23005085,529240064,1073741824,bd8a08d35457
1780772828.405,mn.client_4,23111416,528470016,1073741824,fe90dc63a26b
1780772828.405,mn.client_3,22967531,529326080,1073741824,0f7d5c9b5a35
1780772828.405,mn.client_2,22932525,529420288,1073741824,83bfd9e78d3c
1780772828.405,mn.client_1,22879681,527794176,1073741824,ad7b79a2d369
1780772828.405,mn.server,30160646,796983296,4294967296,b4d430305e9e
1780772829.406,mn.client_8,23741178,528166912,1073741824,355e470e4120
1780772829.406,mn.client_7,23842290,528658432,1073741824,8d2230941df3
1780772829.406,mn.client_6,24028719,527642624,1073741824,e5676d06a8bb
1780772829.406,mn.client_5,24005796,529240064,1073741824,bd8a08d35457
1780772829.406,mn.client_4,24110879,528470016,1073741824,fe90dc63a26b
1780772829.406,mn.client_3,23967615,529326080,1073741824,0f7d5c9b5a35
1780772829.406,mn.client_2,23932297,529420288,1073741824,83bfd9e78d3c
1780772829.406,mn.client_1,23879805,527790080,1073741824,ad7b79a2d369
1780772829.406,mn.server,30163150,796782592,4294967296,b4d430305e9e
1780772830.406,mn.client_8,24740408,528166912,1073741824,355e470e4120
1780772830.406,mn.client_7,24841981,528572416,1073741824,8d2230941df3
1780772830.406,mn.client_6,25028923,527642624,1073741824,e5676d06a8bb
1780772830.406,mn.client_5,25005659,529240064,1073741824,bd8a08d35457
1780772830.406,mn.client_4,25110892,528470016,1073741824,fe90dc63a26b
1780772830.406,mn.client_3,24967309,529326080,1073741824,0f7d5c9b5a35
1780772830.406,mn.client_2,24933063,529420288,1073741824,83bfd9e78d3c
1780772830.406,mn.client_1,24879915,527790080,1073741824,ad7b79a2d369
1780772830.406,mn.server,30164484,796782592,4294967296,b4d430305e9e
1780772831.405,mn.client_8,25606895,529207296,1073741824,355e470e4120
1780772831.405,mn.client_7,25690429,530055168,1073741824,8d2230941df3
1780772831.405,mn.client_6,25894993,528654336,1073741824,e5676d06a8bb
1780772831.405,mn.client_5,25855156,529678336,1073741824,bd8a08d35457
1780772831.405,mn.client_4,25998144,530313216,1073741824,fe90dc63a26b
1780772831.405,mn.client_3,25869187,530264064,1073741824,0f7d5c9b5a35
